D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.799998073498129,0.7054909322682427,0.66505434635154,5,,,-106.19619012564169
history
-131.6431031218392,-111.09406641024998,-107.58826240882969,-107.58826240882969,-107.37606549460634,-106.41295162395025,-106.41295162395025,-106.41295162395025,-106.41295162395025,-106.34934451490551,-106.3328019029375,-106.3316491735485,-106.3316491735485,-106.3316491735485,-106.27101526355463,-106.21810662522635,-106.21810662522635,-106.21810662522635,-106.21810662522635,-106.21810662522635,-106.21810662522635,-106.21319683994759,-106.21319683994759,-106.21034482982529,-106.19945011022266,-106.19743065013243,-106.19743065013243,-106.19619012564169,-106.19619012564169,-106.19619012564169
