D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999975575238232,0.8057718674845078,0.6778335109971618,6,,,-135.5694172591864
history
-143.7452483061015,-143.7452483061015,-137.44792436088997,-136.36761173512755,-136.36761173512755,-136.36761173512755,-136.36761173512755,-136.36761173512755,-136.36761173512755,-136.20884616534,-136.20884616534,-136.20884616534,-136.20884616534,-135.81749379852192,-135.81749379852192,-135.74887101686667,-135.74887101686667,-135.6983774912689,-135.6983774912689,-135.6461474362897,-135.59646865082428,-135.59646865082428,-135.59646865082428,-135.59646865082428,-135.59646865082428,-135.5858595531775,-135.5858595531775,-135.5858595531775,-135.5858595531775,-135.57737208452411,-135.57656297174444,-135.57656297174444,-135.57656297174444,-135.57470234514005,-135.57460308389446,-135.5742130355656,-135.57243656544068,-135.57243656544068,-135.5694172591864,-135.5694172591864
