D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.788920,7,0.954166,0.724504,111.275412,744.361386,0.364238,1.028789,2,25
0.800000,2,0.748774,0.570195,0.000000,0.000000,0.000000,0.000000,2,26
0.703855,6,1.015211,0.901918,0.000000,0.000000,0.000000,0.000000,2,27
0.719278,7,0.854677,0.530043,0.000000,0.000000,0.000000,0.000000,2,28
0.800000,6,0.932575,0.637710,109.116218,808.268448,0.369572,1.034278,2,29
0.791846,2,0.919004,0.841482,123.513338,718.800020,0.330553,1.021390,2,30
best fit at iteration 2,123.513338
0.793387,7,0.978548,0.810113,111.196036,680.795983,0.366478,1.023374,3,1
0.775547,5,0.931486,0.706908,111.294912,805.367416,0.363700,1.029902,3,2
0.716616,7,0.894676,0.500000,0.000000,0.000000,0.000000,0.000000,3,3
0.757564,2,0.911947,0.772934,127.948005,831.801750,0.317525,1.025726,3,4
0.663462,7,1.045440,0.573982,0.000000,0.000000,0.000000,0.000000,3,5
0.800000,6,0.971104,0.743347,108.802962,723.199181,0.373032,1.027597,3,6
0.762764,5,0.918982,0.728696,112.568356,811.516325,0.359963,1.028524,3,7
0.794210,6,0.876117,0.671091,108.389681,786.013386,0.372765,1.032167,3,8
0.800000,4,0.992463,0.950480,114.055482,625.422806,0.360451,1.014496,3,9
0.800000,4,0.843337,0.734764,109.904683,752.708072,0.369103,1.028140,3,10
0.769357,5,0.994619,0.820610,113.401524,734.513052,0.359404,1.022710,3,11
0.742653,4,1.038086,0.767795,118.907686,835.718968,0.341452,1.026051,3,12
0.794657,7,0.686717,0.500000,0.000000,0.000000,0.000000,0.000000,3,13
0.790959,5,1.000917,0.690069,110.922263,794.118033,0.364657,1.030967,3,14
0.799079,3,0.932052,0.770462,115.745551,742.815296,0.351247,1.025882,3,15
0.794622,6,0.804089,0.506578,0.000000,0.000000,0.000000,0.000000,3,16
0.800000,7,1.050000,0.516022,0.000000,0.000000,0.000000,0.000000,3,17
0.800000,7,0.949422,0.684769,110.293025,756.337201,0.366680,1.031302,3,18
0.778654,3,0.790951,0.537706,0.000000,0.000000,0.000000,0.000000,3,19
0.655447,5,0.994874,0.696637,128.744748,1110.592543,0.313419,1.030551,3,20
0.768560,7,0.763992,0.519724,0.000000,0.000000,0.000000,0.000000,3,21
0.797137,5,1.032174,1.008607,114.181905,597.262028,0.361351,1.010819,3,22
0.800000,6,0.929025,0.500000,0.000000,0.000000,0.000000,0.000000,3,23
0.800000,7,0.848777,0.625805,109.943781,803.575989,0.366520,1.035031,3,24
0.788920,7,1.050000,0.782910,113.029833,706.160734,0.359891,1.025095,3,25
0.717121,2,1.050000,0.576540,0.000000,0.000000,0.000000,0.000000,3,26
0.703855,7,0.738548,0.500000,0.000000,0.000000,0.000000,0.000000,3,27
0.800000,7,0.854677,0.590445,110.850556,838.843445,0.362744,1.037268,3,28
0.800000,4,0.940184,0.843904,111.947672,681.231435,0.364835,1.021237,3,29
0.696171,2,1.050000,0.824205,134.844783,913.896665,0.301852,1.022483,3,30
best fit at iteration 3,123.513338
0.688614,7,0.978548,0.794680,0.000000,0.000000,0.000000,0.000000,4,1
0.775547,5,0.816211,0.648098,110.079800,853.331857,0.366388,1.033621,4,2
0.790355,7,0.621994,0.500000,0.000000,0.000000,0.000000,0.000000,4,3
0.789082,6,0.850963,0.772934,108.590941,719.407197,0.374377,1.025726,4,4
0.800000,7,1.045440,0.715341,111.857938,735.838833,0.362238,1.029368,4,5
0.800000,6,0.886210,0.864269,108.775174,650.392851,0.375947,1.019949,4,6
0.786352,5,1.050000,0.879773,112.761384,672.010140,0.362899,1.018968,4,7
0.794210,6,0.876117,0.671091,108.389681,786.013386,0.372765,1.032167,4,8
0.778654,6,0.866747,0.739191,109.724509,760.307551,0.369641,1.027860,4,9
0.800000,5,0.843337,0.559944,110.750649,899.942275,0.362401,1.039197,4,10
0.800000,7,1.050000,0.786434,111.796220,686.309156,0.364009,1.024872,4,11
0.800000,7,0.871928,0.690691,109.238201,749.140105,0.370365,1.030927,4,12
0.787382,7,0.972303,0.642902,112.447452,816.908583,0.358636,1.033950,4,13
0.790959,5,0.922322,0.690069,109.554364,790.831339,0.369202,1.030967,4,14
0.646712,4,0.932052,0.770462,0.000000,0.000000,0.000000,0.000000,4,15
0.794622,7,1.008722,0.784784,111.552446,694.848589,0.364737,1.024976,4,16
0.800000,7,1.050000,0.586775,113.760253,858.881519,0.353369,1.037500,4,17
0.782081,7,0.949422,0.733746,111.917017,749.149120,0.362312,1.028204,4,18
0.800000,6,0.885679,0.537706,112.114471,915.464558,0.357502,1.040604,4,19
0.794372,3,0.862135,0.790491,115.961089,737.520484,0.351001,1.024615,4,20
0.800000,7,1.050000,0.703009,112.026097,745.737081,0.361415,1.030148,4,21
0.800000,7,1.050000,0.809761,111.834879,672.043717,0.364428,1.023396,4,22
0.800000,5,0.929025,0.799859,108.955589,696.465999,0.373837,1.024023,4,23
0.800000,7,1.026936,0.625805,112.428421,814.172528,0.358422,1.035031,4,24
0.788920,4,0.954166,0.724504,112.529080,781.456077,0.360178,1.028789,4,25
0.800000,7,1.050000,0.806515,111.823520,673.968609,0.364380,1.023602,4,26
0.800000,7,1.015211,0.581770,113.201925,861.361816,0.355011,1.037817,4,27
0.796426,6,0.866174,0.500000,0.000000,0.000000,0.000000,0.000000,4,28
0.800000,6,0.932575,0.637710,109.116218,808.268448,0.369572,1.034278,4,29
0.791846,2,0.919004,0.841482,123.513338,718.800020,0.330553,1.021390,4,30
best fit at iteration 4,123.513338
0.800000,7,1.023383,0.789421,111.252699,683.827105,0.365860,1.024683,5,1
0.791096,6,0.816211,0.863244,0.000000,0.000000,0.000000,0.000000,5,2
0.790355,6,0.887880,0.592727,110.546606,869.359063,0.363719,1.037124,5,3
0.790959,6,1.036949,0.602932,113.270017,869.875899,0.355217,1.036478,5,4
0.800000,7,0.926451,0.545086,113.135240,897.273181,0.354429,1.040137,5,5
0.799004,4,1.001241,0.743347,111.929468,750.027943,0.362619,1.027597,5,6
0.800000,5,1.002044,0.879773,110.779678,651.413153,0.369495,1.018968,5,7
0.800000,6,0.876117,0.671091,107.803318,775.815717,0.374853,1.032167,5,8
0.790959,6,0.866747,0.560807,111.419950,902.982568,0.360193,1.039143,5,9
0.800000,5,0.843337,0.734764,107.519940,738.687838,0.377284,1.028140,5,10
0.800000,7,0.819456,0.786434,108.372892,683.584300,0.375522,1.024872,5,11
0.791787,4,0.859089,0.788393,111.532195,729.345067,0.364859,1.024748,5,12
0.790171,7,1.015452,0.642902,112.947492,814.401265,0.357091,1.033950,5,13
0.798829,5,0.922322,0.764452,108.690206,721.098460,0.373913,1.026262,5,14
0.775547,6,0.906502,0.710203,110.553705,788.752888,0.366214,1.029693,5,15
0.794622,6,0.732822,0.784784,0.000000,0.000000,0.000000,0.000000,5,16
0.800000,7,1.046070,0.586775,113.680421,858.498525,0.353627,1.037500,5,17
0.800000,7,0.949422,0.506555,0.000000,0.000000,0.000000,0.000000,5,18
0.800000,6,0.885679,0.537706,112.114471,915.464558,0.357502,1.040604,5,19
0.800000,7,0.761122,0.633637,109.313140,793.043799,0.368830,1.034536,5,20
0.800000,7,1.050000,0.703009,112.026097,745.737081,0.361415,1.030148,5,21
0.797137,7,1.032174,0.676542,112.155487,771.882031,0.360391,1.031822,5,22
0.787983,5,0.983481,0.905900,112.533584,656.315195,0.364232,1.017315,5,23
0.800000,7,1.050000,0.768290,111.804931,698.073034,0.363591,1.026019,5,24
0.788920,7,0.984075,0.724504,111.796029,745.266495,0.362568,1.028789,5,25
0.800000,5,0.748774,0.725930,106.623290,744.086350,0.380257,1.028699,5,26
0.800000,7,0.982062,0.541763,114.063565,908.006758,0.351499,1.040347,5,27
0.790355,5,0.917402,0.522248,0.000000,0.000000,0.000000,0.000000,5,28
0.778654,6,0.932575,0.787594,110.790760,728.155305,0.367190,1.024798,5,29
0.789906,7,1.050000,0.841482,113.070782,669.238833,0.361070,1.021390,5,30
best fit at iteration 5,113.070782
0.777717,5,0.899816,0.810113,111.326506,726.577762,0.365932,1.023374,6,1
0.775547,4,0.816211,0.648098,112.439422,871.172141,0.358695,1.033621,6,2
0.790355,6,0.939605,0.592727,111.462503,873.650355,0.360713,1.037124,6,3
0.797709,6,0.966174,0.933599,111.066651,620.572988,0.369745,1.015564,6,4
0.800000,7,0.709156,0.699154,0.000000,0.000000,0.000000,0.000000,6,5
0.793387,6,0.880987,0.743347,108.302736,732.259235,0.374729,1.027597,6,6
0.800000,5,1.050000,0.571701,116.402615,908.747066,0.345036,1.038454,6,7
0.800000,4,0.876117,0.716755,110.269917,766.742998,0.367485,1.029279,6,8
0.778654,7,0.866747,0.739191,111.159149,749.572377,0.364896,1.027860,6,9
0.800000,7,0.843337,0.734764,108.663666,716.519205,0.373329,1.028140,6,10
0.800000,7,0.891103,0.786434,109.128516,683.805025,0.372928,1.024872,6,11
0.777545,7,0.871928,0.788325,111.340148,718.726188,0.365376,1.024752,6,12
0.797009,7,0.847287,0.804893,108.982752,677.422013,0.373811,1.023704,6,13
0.800000,5,0.922322,0.684440,108.644390,779.499471,0.372224,1.031323,6,14
0.800000,5,0.932052,0.788478,108.856383,703.569489,0.373885,1.024742,6,15
0.800000,6,1.008722,0.805092,109.626161,683.584300,0.371640,1.023692,6,16
0.800000,7,1.046070,0.766017,111.724805,699.479509,0.363806,1.026163,6,17
0.793387,7,0.797256,0.842300,0.000000,0.000000,0.000000,0.000000,6,18
0.800000,6,0.793814,0.698136,106.802017,752.146669,0.378990,1.030457,6,19
0.788920,7,1.020693,0.633637,113.318236,826.274970,0.355706,1.034536,6,20
0.788920,7,1.016485,0.703009,112.515561,763.244531,0.359778,1.030148,6,21
0.797137,5,0.769712,0.814805,0.000000,0.000000,0.000000,0.000000,6,22
0.781203,6,1.050000,0.691776,112.567588,799.681329,0.359293,1.030859,6,23
0.800000,7,0.848777,0.625805,109.943781,803.575989,0.366520,1.035031,6,24
0.797137,5,0.929986,0.724504,108.858195,752.660172,0.372416,1.028789,6,25
0.767831,4,0.748774,0.725930,0.000000,0.000000,0.000000,0.000000,6,26
0.800000,7,0.894300,0.751880,109.176218,705.679494,0.371969,1.027057,6,27
0.800000,6,0.730013,0.590445,107.995795,842.648481,0.372322,1.037268,6,28
0.791925,6,0.932575,0.781870,109.262530,709.761442,0.372290,1.025160,6,29
0.782923,7,0.837385,0.841482,0.000000,0.000000,0.000000,0.000000,6,30
best fit at iteration 6,113.070782
0.793387,7,0.978548,0.616249,112.390276,832.724505,0.358285,1.035636,7,1
0.792284,5,0.810422,0.587630,109.600769,880.849904,0.366743,1.037446,7,2
0.800000,6,0.887880,0.592727,109.588225,850.704652,0.366981,1.037124,7,3
0.789082,6,0.850963,0.772934,108.590941,719.407197,0.374377,1.025726,7,4
0.800000,7,0.854139,0.715341,108.862446,730.281790,0.372190,1.029368,7,5
0.800000,5,0.880987,0.743347,107.968260,733.138601,0.375916,1.027597,7,6
0.800000,5,1.002044,0.879773,110.779678,651.413153,0.369495,1.018968,7,7
0.789082,6,0.782413,0.739430,107.847845,741.134343,0.376181,1.027845,7,8
0.800000,6,0.866747,0.641113,108.083201,801.538232,0.373175,1.034063,7,9
0.800000,5,0.949382,0.882495,110.419595,650.332933,0.370747,1.018796,7,10
0.794710,6,0.819456,0.786434,107.805695,701.757280,0.377456,1.024872,7,11
0.800000,7,0.871928,0.854152,109.177235,646.284229,0.374330,1.020589,7,12
0.792284,5,0.855588,0.560926,111.756490,915.691321,0.359086,1.039135,7,13
0.800000,5,0.890378,0.585690,110.563053,874.233884,0.363565,1.037569,7,14
0.800000,6,0.863603,0.770462,107.520940,703.312464,0.378111,1.025882,7,15
0.800000,3,1.008722,0.805092,115.884769,715.986261,0.351583,1.023692,7,16
0.800000,7,1.050000,0.894895,112.217042,626.699858,0.365107,1.018012,7,17
0.800000,7,0.949422,0.845218,110.146973,650.912605,0.370827,1.021154,7,18
0.800000,6,0.793814,0.698136,106.802017,752.146669,0.378990,1.030457,7,19
0.800000,7,0.761122,0.831598,0.000000,0.000000,0.000000,0.000000,7,20
0.800000,7,1.050000,0.585652,113.804929,860.242165,0.353240,1.037571,7,21
0.800000,5,1.050000,0.809761,110.401302,691.440565,0.369153,1.023396,7,22
0.800000,5,0.929025,0.627844,109.853928,832.086818,0.366857,1.034902,7,23
0.800000,6,1.036523,0.625805,111.548317,827.437744,0.361268,1.035031,7,24
0.793827,5,0.929986,0.525305,0.000000,0.000000,0.000000,0.000000,7,25
0.800000,5,0.899237,0.725930,108.143088,746.026055,0.374925,1.028699,7,26
0.800000,7,0.894300,0.751880,109.176218,705.679494,0.371969,1.027057,7,27
0.800000,7,0.730013,0.590445,110.390274,831.890703,0.364265,1.037268,7,28
0.800000,7,0.932575,0.768431,109.672873,695.436806,0.370644,1.026010,7,29
0.800000,7,0.687914,0.841482,0.000000,0.000000,0.000000,0.000000,7,30
best fit at iteration 7,113.070782
0.793658,5,0.869688,0.810113,109.245499,700.332021,0.373032,1.023374,8,1
0.792284,5,0.810422,0.633370,108.439655,834.445932,0.371740,1.034553,8,2
0.800000,6,1.026380,0.812604,109.972124,679.373849,0.370671,1.023216,8,3
0.800000,6,0.879678,0.630111,108.470458,812.454601,0.371619,1.034759,8,4
0.800000,7,1.033406,0.715341,111.600016,735.353367,0.363068,1.029368,8,5
0.800000,6,0.900882,0.895444,109.430033,635.120010,0.374421,1.017977,8,6
0.800000,5,0.869856,0.879773,109.832047,652.677955,0.372680,1.018968,8,7
0.797009,7,0.876117,0.873077,0.000000,0.000000,0.000000,0.000000,8,8
0.800000,4,0.922439,0.641113,112.174889,835.533876,0.359582,1.034063,8,9
0.793827,6,0.843337,0.734764,107.834242,736.916738,0.376147,1.028140,8,10
0.794710,6,0.819456,0.786434,107.805695,701.757280,0.377456,1.024872,8,11
0.800000,7,0.871928,0.641507,109.869267,790.262020,0.367142,1.034038,8,12
0.797009,7,0.847287,0.833082,0.000000,0.000000,0.000000,0.000000,8,13
0.797890,6,0.922322,0.684440,108.519644,770.174467,0.372664,1.031323,8,14
0.800000,6,0.833800,0.770462,107.248921,703.149001,0.379095,1.025882,8,15
0.800000,5,0.901471,0.805092,108.749341,693.205945,0.374657,1.023692,8,16
0.800000,4,0.833274,0.766017,110.083279,730.710152,0.369206,1.026163,8,17
0.800000,6,0.928399,0.884742,109.523041,640.033898,0.373840,1.018654,8,18
0.797137,6,0.793814,0.698136,107.093116,757.031270,0.377936,1.030457,8,19
0.800000,5,0.761122,0.633637,107.006577,817.598703,0.376769,1.034536,8,20
0.800000,7,0.943618,0.677832,110.277825,761.833284,0.366592,1.031741,8,21
0.800000,5,1.050000,0.840704,110.671427,672.833729,0.368954,1.021439,8,22
0.800000,5,0.929025,0.776644,108.727224,711.177434,0.374075,1.025491,8,23
0.800000,6,0.625986,0.625805,0.000000,0.000000,0.000000,0.000000,8,24
0.794676,5,0.929986,0.724504,109.123314,756.874316,0.371495,1.028789,8,25
0.800000,5,0.573324,0.514909,0.000000,0.000000,0.000000,0.000000,8,26
0.800000,7,0.894300,0.901254,0.000000,0.000000,0.000000,0.000000,8,27
0.800000,4,0.725090,0.590445,109.089782,876.477180,0.368596,1.037268,8,28
0.800000,6,0.795160,0.637710,107.387904,801.386574,0.375514,1.034278,8,29
0.789906,7,0.914036,0.841482,110.723502,668.007848,0.368714,1.021390,8,30
best fit at iteration 8,110.723502
0.793658,7,0.869688,0.810113,109.607164,679.627716,0.371789,1.023374,9,1
0.797607,5,0.810422,0.633370,107.891655,824.443947,0.373668,1.034553,9,2
0.800000,6,0.800243,0.692033,106.878207,756.877828,0.378579,1.030843,9,3
0.800000,6,0.879678,0.630111,108.470458,812.454601,0.371619,1.034759,9,4
0.797137,5,0.698883,0.583604,107.638962,868.170167,0.373386,1.037701,9,5
0.800000,7,0.880987,0.729122,109.079516,720.958726,0.371764,1.028497,9,6
0.800000,5,0.869856,0.879773,109.832047,652.677955,0.372680,1.018968,9,7
0.800000,6,0.940619,0.799732,108.619034,685.953474,0.374974,1.024031,9,8
0.800000,6,0.866747,0.651462,107.923125,792.272414,0.373973,1.033409,9,9
0.800000,5,0.884866,0.988161,0.000000,0.000000,0.000000,0.000000,9,10
0.794710,6,0.905082,0.719032,108.432916,747.971226,0.373703,1.029135,9,11
0.800000,6,0.871928,0.854152,108.488677,655.628049,0.376702,1.020589,9,12
0.800000,7,0.847287,0.683581,109.061668,754.048126,0.370796,1.031377,9,13
0.797890,6,0.689766,0.684440,0.000000,0.000000,0.000000,0.000000,9,14
0.800000,6,0.833800,0.770462,107.248921,703.149001,0.379095,1.025882,9,15
0.800000,5,0.901471,0.756455,108.280681,724.361801,0.375161,1.026768,9,16
0.800000,7,0.833274,0.766017,108.494630,696.031079,0.374632,1.026163,9,17
0.800000,7,0.928399,0.884742,110.113802,631.013427,0.371845,1.018654,9,18
0.793613,7,0.873049,0.755745,109.580555,713.127350,0.370623,1.026813,9,19
0.800000,7,0.761122,0.633637,109.313140,793.043799,0.368830,1.034536,9,20
0.800000,7,0.943618,0.703072,110.064716,741.636898,0.367863,1.030144,9,21
0.800000,6,1.050000,0.809761,110.344146,681.494501,0.369348,1.023396,9,22
0.800000,5,0.929025,0.776644,108.727224,711.177434,0.374075,1.025491,9,23
0.800000,6,0.853642,0.721305,107.287471,736.299340,0.377807,1.028991,9,24
0.797890,4,0.888793,0.768777,110.883634,732.239549,0.366617,1.025988,9,25
0.800000,5,0.807697,0.725930,107.130255,744.557241,0.378471,1.028699,9,26
0.800000,7,0.937303,0.751880,109.769484,706.385644,0.369966,1.027057,9,27
0.800000,5,0.730013,0.600720,107.265125,847.199329,0.375102,1.036618,9,28
0.800000,4,0.677467,0.637710,0.000000,0.000000,0.000000,0.000000,9,29
0.789906,7,0.914036,0.836865,110.696543,670.516326,0.368698,1.021682,9,30
best fit at iteration 9,110.696543
0.797137,5,0.866437,0.810113,108.830620,694.797314,0.374477,1.023374,10,1
0.797607,5,0.752047,0.633370,107.145112,821.891292,0.376244,1.034553,10,2
0.800000,5,0.895271,0.692033,108.175320,772.251089,0.374023,1.030843,10,3
0.800000,6,0.833727,0.811996,107.611011,678.503192,0.378789,1.023255,10,4
0.800000,5,0.713719,0.583604,107.523823,863.469038,0.373808,1.037701,10,5
0.800000,6,0.880987,0.640746,108.283533,802.601441,0.372497,1.034086,10,6
0.800000,5,0.830860,0.879773,0.000000,0.000000,0.000000,0.000000,10,7
0.795599,5,0.948491,0.682934,109.570985,789.666859,0.369037,1.031418,10,8
0.800000,6,0.748005,0.767641,0.000000,0.000000,0.000000,0.000000,10,9
0.800000,6,0.721726,0.734764,0.000000,0.000000,0.000000,0.000000,10,10
0.800000,7,1.023113,0.786434,111.244891,685.686955,0.365819,1.024872,10,11
0.800000,6,0.746316,0.569582,108.783351,865.126909,0.369171,1.038588,10,12
0.797709,5,1.050000,0.875671,111.384119,656.916912,0.367379,1.019227,10,13
0.797890,7,0.922322,0.811512,109.823911,672.487614,0.371116,1.023285,10,14
0.797709,6,0.833800,0.706230,107.347731,750.778777,0.377219,1.029945,10,15
0.800000,5,0.664522,0.756455,0.000000,0.000000,0.000000,0.000000,10,16
0.800000,7,0.833274,0.766017,108.494630,696.031079,0.374632,1.026163,10,17
0.800000,6,0.928399,0.765913,108.251810,706.998785,0.375467,1.026170,10,18
0.800000,6,0.793814,0.676578,106.915953,768.719068,0.378065,1.031820,10,19
0.800000,5,0.676930,0.641839,0.000000,0.000000,0.000000,0.000000,10,20
0.800000,7,0.859881,0.703072,109.008861,739.409993,0.371423,1.030144,10,21
0.800000,6,0.899662,0.809761,108.217556,679.766374,0.376592,1.023396,10,22
0.800000,5,0.929025,0.776644,108.727224,711.177434,0.374075,1.025491,10,23
0.800000,5,0.876217,0.900457,0.000000,0.000000,0.000000,0.000000,10,24
0.797137,6,0.772422,0.724504,106.899537,737.686931,0.379212,1.028789,10,25
0.800000,5,0.748774,0.725930,106.623290,744.086350,0.380257,1.028699,10,26
0.800000,7,0.894300,0.751880,109.176218,705.679494,0.371969,1.027057,10,27
0.800000,7,0.730013,0.667674,108.629482,764.059661,0.371917,1.032383,10,28
0.800000,4,0.726156,0.847786,0.000000,0.000000,0.000000,0.000000,10,29
0.789906,6,0.914036,0.836865,109.800492,680.158071,0.371713,1.021682,10,30
best fit at iteration 10,109.800492
0.797137,5,0.946996,0.727258,109.083074,750.984224,0.371686,1.028615,11,1
0.797607,6,0.856672,0.732918,107.572297,732.100086,0.377061,1.028257,11,2
0.800000,6,0.943187,0.692033,108.548730,761.121392,0.372735,1.030843,11,3
0.797137,6,0.919127,0.811996,108.779088,683.004811,0.374694,1.023255,11,4
0.800000,6,0.814821,0.643074,107.486753,797.463534,0.375312,1.033939,11,5
