D, Z, AEdAO, PdD, P_B, n, etaO, etaR, t075dD, tmin075dD, tal07R, cavLim, Vtip, Vtipmax, fitness, iteration, population i
0.6630214825372897,5.0,0.6090347988038376,0.9737442207358666,206.9760660948336,1027.3974684423501,0.30635296073992013,1.0130243193072894,0.012249999999999999,0.011880661485326762,0.3582888879920969,0.14945004555845784,35.666846588211804,39.0,0.0,0,0
0.5445814520226095,6.0,0.39117684058733565,1.1036741762541007,255.79527531920985,1435.2995533588944,0.24927799496210587,1.004806249620761,0.011,0.01237169523719981,0.6596711744478689,0.12025865240434205,40.926444574008386,39.0,0.0,0,1
0.7477558265315143,3.0,0.9526069766381382,0.5573129385872911,205.2137318472122,1258.773267283028,0.3016739939581994,1.0393635979031868,0.01475,0.012613045534923232,0.08481827988795063,0.08359236311707115,49.28399890316942,39.0,0.0,0,2
0.6872935664859462,4.0,0.4389961646625563,0.5975392014178296,186.42575429628118,1321.999139726641,0.33248575209681236,1.0368192867791552,0.013499999999999998,0.01196951097745593,0.23710160435242086,0.09062943574017517,47.57426348095753,39.0,0.0,0,3
0.5659092477874976,5.0,1.0126382355299768,0.6139888149108508,232.06522290175084,1869.1610422110539,0.26669748499281554,1.0357788487257216,0.012249999999999999,0.012632524073142729,0.11367191272036953,0.06302682987564463,55.38499668111668,39.0,0.0,0,4
0.5236963618164318,5.0,0.5055553102812744,0.8885337652968095,248.30248777284586,1717.9517808670043,0.2532701030541327,1.0184138806138097,0.012249999999999999,0.013292012979900339,0.3946360080774186,0.09271925175189434,47.10740154311114,39.0,0.0,0,5
0.7820089458867124,3.0,0.99001783432129,0.7689887185236022,185.45686321539512,896.5343253906376,0.3383960271830714,1.0259751048222152,0.01475,0.012527701068900903,0.1404729040679669,0.1431788445412893,36.70939825104776,39.0,0.0,0,6
0.6706236601758719,5.0,0.30426638051443006,0.7271837181003564,192.55155450190009,1217.949444017329,0.3243671032914006,1.0286192710989854,0.012249999999999999,0.011615500790678563,0.4589229070211274,0.1112387845508918,42.766799980594016,39.0,0.0,0,7
0.7386987525419862,4.0,0.7360417216951588,0.9312709431605344,191.53327813111142,865.3881903841584,0.33067085648209604,1.0157107541139292,0.013499999999999998,0.011977922215762684,0.265890673311597,0.16297494213574568,33.47163694083519,39.0,0.0,0,8
0.6159257332350634,2.0,0.6035679964524286,0.8980286322636186,244.54047652454415,1311.8652614998919,0.25780498289710746,1.0178133302781591,0.016,0.015973590052977882,0.2941965000566158,0.11339527207953443,42.307387034176024,39.0,0.0,0,9
