D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.7999983164531025,0.7899065495133879,0.6635909894757398,5,,,-135.58636053783252
history
-144.21339409242339,-139.5015215082395,-137.33680946033846,-137.33680946033846,-137.33680946033846,-136.93525596246863,-136.93525596246863,-135.8069449982273,-135.8069449982273,-135.8069449982273,-135.8069449982273,-135.68110546189916,-135.68110546189916,-135.6633064850752,-135.58636053783252,-135.58636053783252,-135.58636053783252,-135.58636053783252,-135.58636053783252,-135.58636053783252
