D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8797413364804298,0.6519633760765503,6,,,-136.87004620431594
history
-142.14009777631864,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-138.62589456264365,-137.46716830687083,-136.9557485659352,-136.9557485659352,-136.9557485659352,-136.9557485659352,-136.87004620431594,-136.87004620431594
