D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.9385924389545623,0.7823185474853317,6,,,-137.52141295516859,
history
-172.54703214623717,-160.49166390411827,-147.67285105317757,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859,-137.52141295516859
