D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.688489,7,1.050000,0.841828,0.000000,0.000000,0.000000,0.000000,2,7
0.782939,4,0.928904,0.796160,113.197807,738.716650,0.359607,1.024257,2,8
0.800000,4,0.931202,0.700108,111.172726,781.513086,0.364132,1.030332,2,9
0.779721,3,1.044972,0.909845,118.385126,682.016281,0.346267,1.017066,2,10
0.768634,3,1.024121,0.695360,121.397699,864.488331,0.333139,1.030632,2,11
0.800000,4,1.050000,0.539964,0.000000,0.000000,0.000000,0.000000,2,12
0.794042,7,0.923246,0.755105,110.190161,713.558660,0.368581,1.026853,2,13
0.736214,4,0.972981,0.916783,0.000000,0.000000,0.000000,0.000000,2,14
0.793038,7,0.886260,0.544488,113.401898,907.806781,0.353527,1.040175,2,15
0.750828,7,0.971801,0.697014,116.028466,838.054611,0.348479,1.030528,2,16
0.786272,4,0.806845,0.629315,111.377332,867.889115,0.361795,1.034809,2,17
0.788250,5,0.926825,0.781675,110.045784,727.132230,0.369625,1.025173,2,18
0.764094,4,1.029112,0.541526,0.000000,0.000000,0.000000,0.000000,2,19
0.800000,5,1.050000,0.624147,113.036649,845.373104,0.356464,1.035136,2,20
0.786964,5,0.842579,0.860499,0.000000,0.000000,0.000000,0.000000,2,21
0.799636,3,1.050000,0.733313,117.055736,771.955830,0.346531,1.028232,2,22
0.703566,6,0.813700,0.764407,0.000000,0.000000,0.000000,0.000000,2,23
0.739667,2,0.921116,0.548286,0.000000,0.000000,0.000000,0.000000,2,24
0.745985,6,0.982063,1.089426,0.000000,0.000000,0.000000,0.000000,2,25
0.797734,4,0.728298,0.639669,108.552444,832.761333,0.371526,1.034155,2,26
0.756105,7,0.969209,0.690223,115.397481,833.349708,0.350283,1.030957,2,27
0.796919,2,0.790779,0.685909,121.692969,836.499849,0.332355,1.031230,2,28
0.787475,3,0.977487,0.591840,124.144634,943.577321,0.323853,1.037180,2,29
0.743770,7,0.897080,0.689703,115.732638,856.224987,0.349145,1.030990,2,30
best fit at iteration 2,114.175311
0.727296,2,1.050000,0.809114,130.596581,857.580667,0.311582,1.023437,3,1
0.754652,7,0.913644,0.986790,0.000000,0.000000,0.000000,0.000000,3,2
0.800000,2,0.829688,0.956356,0.000000,0.000000,0.000000,0.000000,3,3
0.784683,3,0.967261,0.788305,117.603017,753.826493,0.345984,1.024753,3,4
0.756805,4,0.848827,0.761885,115.268198,811.243847,0.352223,1.026424,3,5
0.768797,7,0.900754,0.571527,114.993900,926.345003,0.349051,1.038465,3,6
0.800000,7,0.876172,0.640260,109.927387,791.561696,0.366907,1.034117,3,7
0.782939,2,1.050000,0.821882,123.227302,742.168122,0.330876,1.022630,3,8
0.800000,4,0.931202,0.700108,111.172726,781.513086,0.364132,1.030332,3,9
0.793903,3,0.889098,0.797583,116.250322,732.901164,0.350278,1.024166,3,10
0.731317,7,1.024121,0.550402,0.000000,0.000000,0.000000,0.000000,3,11
0.800000,4,0.872909,0.659548,110.678985,815.363709,0.364850,1.032897,3,12
0.794042,7,0.802449,0.709142,109.080825,743.903261,0.371272,1.029760,3,13
0.715338,4,0.767218,0.552915,0.000000,0.000000,0.000000,0.000000,3,14
0.793038,7,0.874109,0.684148,110.026185,766.264387,0.367499,1.031341,3,15
0.699208,6,0.971801,0.513086,0.000000,0.000000,0.000000,0.000000,3,16
0.688793,4,0.806845,0.629315,0.000000,0.000000,0.000000,0.000000,3,17
0.788250,6,0.824362,0.576322,110.426720,886.691686,0.363720,1.038161,3,18
0.756933,5,1.029112,0.900386,116.577669,708.859406,0.351245,1.017664,3,19
0.800000,7,0.787468,0.720863,108.296705,725.503310,0.374274,1.029019,3,20
0.798230,6,0.842579,0.600626,108.875272,842.527587,0.369543,1.036624,3,21
0.797745,3,1.035980,0.610879,123.655355,902.940989,0.325584,1.035976,3,22
0.796621,6,0.779000,0.776443,0.000000,0.000000,0.000000,0.000000,3,23
0.792149,4,0.651893,0.548286,109.674046,934.496998,0.365625,1.039935,3,24
0.795763,6,0.926531,0.855946,109.541863,660.852222,0.373081,1.020475,3,25
0.797734,4,0.728298,0.639669,108.552444,832.761333,0.371526,1.034155,3,26
0.800000,7,0.769091,0.716419,108.225830,728.448047,0.374422,1.029300,3,27
0.784046,4,0.897618,0.578431,116.024549,936.327334,0.346200,1.038028,3,28
0.768634,4,0.977487,0.561274,0.000000,0.000000,0.000000,0.000000,3,29
0.743770,6,1.050000,0.685621,117.020942,880.074617,0.345230,1.031248,3,30
best fit at iteration 3,114.175311
0.727296,2,0.895765,0.501002,0.000000,0.000000,0.000000,0.000000,4,1
0.731026,7,0.999135,0.737792,0.000000,0.000000,0.000000,0.000000,4,2
0.796018,2,0.945290,0.625904,128.501828,905.287124,0.313564,1.035025,4,3
0.800000,6,0.967261,0.766359,108.788479,707.376632,0.373609,1.026141,4,4
0.782907,4,0.941747,0.518690,0.000000,0.000000,0.000000,0.000000,4,5
0.800000,2,0.904209,0.571527,0.000000,0.000000,0.000000,0.000000,4,6
0.800000,7,0.824724,0.638725,109.514287,790.793190,0.368247,1.034214,4,7
0.787558,7,0.812371,0.796160,0.000000,0.000000,0.000000,0.000000,4,8
0.800000,4,0.710683,0.500000,0.000000,0.000000,0.000000,0.000000,4,9
0.793903,2,0.889098,0.797583,123.267503,747.150950,0.330340,1.024166,4,10
0.768634,3,1.024121,0.695360,121.397699,864.488331,0.333139,1.030632,4,11
0.800000,5,0.932014,0.659548,109.165548,801.811359,0.369898,1.032897,4,12
0.800000,6,0.766888,0.709142,106.585129,743.668280,0.380011,1.029760,4,13
0.736214,4,0.972981,0.758442,119.103495,856.122515,0.340652,1.026642,4,14
0.741837,7,1.050000,0.684148,118.807698,872.539779,0.339975,1.031341,4,15
0.798220,6,0.965081,0.854760,109.711489,657.811051,0.372490,1.020550,4,16
0.786272,4,0.921360,0.682783,112.707314,821.314607,0.358672,1.031428,4,17
0.795135,5,0.634919,0.763835,0.000000,0.000000,0.000000,0.000000,4,18
0.794462,4,0.847006,0.560426,114.346261,932.026663,0.350975,1.039167,4,19
0.800000,7,0.686599,0.720863,0.000000,0.000000,0.000000,0.000000,4,20
0.798230,6,1.050000,0.917964,111.779874,626.775625,0.367040,1.016552,4,21
0.750912,3,0.930666,0.934345,0.000000,0.000000,0.000000,0.000000,4,22
0.793198,3,0.813700,0.827228,116.434120,717.066391,0.350345,1.022292,4,23
0.792149,3,0.651893,0.548286,0.000000,0.000000,0.000000,0.000000,4,24
0.795763,6,0.926531,1.006472,0.000000,0.000000,0.000000,0.000000,4,25
0.797734,5,0.728298,0.511655,0.000000,0.000000,0.000000,0.000000,4,26
0.800000,6,0.769091,0.716419,106.593921,738.533273,0.380159,1.029300,4,27
0.749322,7,1.050000,0.685909,117.880736,855.125248,0.342750,1.031230,4,28
0.768634,3,0.977487,0.853217,119.880710,736.655343,0.340657,1.020648,4,29
0.743770,6,0.897080,0.630359,114.820021,927.378447,0.350643,1.034743,4,30
best fit at iteration 4,114.175311
0.793962,4,1.050000,0.596637,119.239454,908.416245,0.337299,1.036876,5,1
0.800000,7,0.928510,0.816194,109.697081,666.649089,0.371660,1.022989,5,2
0.782883,2,0.934559,0.746758,125.063234,805.505897,0.324487,1.027381,5,3
0.800000,6,0.841579,0.766359,107.294182,705.773566,0.378840,1.026141,5,4
0.792474,7,0.817410,0.500000,0.000000,0.000000,0.000000,0.000000,5,5
0.768797,7,0.900754,0.696455,112.849726,800.894009,0.358413,1.030563,5,6
0.739675,6,0.824724,0.600876,114.946852,964.842468,0.349617,1.036608,5,7
0.782939,3,0.658753,0.796160,0.000000,0.000000,0.000000,0.000000,5,8
0.773933,4,0.931202,0.700108,114.073200,829.543872,0.354667,1.030332,5,9
0.800000,5,0.799106,0.797583,0.000000,0.000000,0.000000,0.000000,5,10
0.768634,2,0.971196,0.689167,128.788045,888.789390,0.313915,1.031024,5,11
0.800000,7,0.720369,0.500000,0.000000,0.000000,0.000000,0.000000,5,12
0.799872,6,0.766888,0.709142,106.597662,743.882593,0.379965,1.029760,5,13
0.740584,4,0.945558,0.758442,118.249752,846.711814,0.343133,1.026642,5,14
0.793038,3,0.869990,0.747616,115.836949,770.773777,0.350439,1.027327,5,15
0.800000,6,0.695112,0.569111,108.534860,862.273681,0.370000,1.038617,5,16
0.790643,7,0.919430,0.699959,110.708145,759.196624,0.365581,1.030341,5,17
0.788250,6,0.824362,0.763835,108.375477,726.517059,0.374897,1.026301,5,18
0.800000,4,0.847006,0.871917,112.149035,667.678971,0.364788,1.019465,5,19
0.800000,7,0.787468,0.720863,108.296705,725.503310,0.374274,1.029019,5,20
0.798230,6,0.842579,0.600626,108.875272,842.527587,0.369543,1.036624,5,21
0.778579,3,1.010916,0.934345,119.248486,671.639806,0.344267,1.015516,5,22
0.793198,3,0.939851,0.827228,116.744895,713.328050,0.349424,1.022292,5,23
0.792149,2,0.651893,0.813542,0.000000,0.000000,0.000000,0.000000,5,24
0.755016,7,0.926531,0.855946,0.000000,0.000000,0.000000,0.000000,5,25
0.795123,4,0.728298,0.639669,108.833489,837.715589,0.370559,1.034155,5,26
0.800000,6,0.769091,0.616961,107.582663,819.148324,0.374378,1.035591,5,27
0.756933,7,0.790779,0.685909,0.000000,0.000000,0.000000,0.000000,5,28
0.793903,3,0.977487,0.883032,117.105617,677.362125,0.349554,1.018762,5,29
0.743770,6,0.972800,0.799613,115.684102,783.848334,0.351684,1.024038,5,30
best fit at iteration 5,114.175311
0.798856,4,1.050000,0.596637,118.734783,898.533907,0.338770,1.036876,6,1
0.800000,4,0.928510,0.816194,111.482017,697.843003,0.365725,1.022989,6,2
0.796018,5,0.829688,0.625904,108.485478,835.499243,0.371438,1.035025,6,3
0.800000,2,0.841579,0.582133,0.000000,0.000000,0.000000,0.000000,6,4
0.768634,2,0.941747,0.609911,0.000000,0.000000,0.000000,0.000000,6,5
0.800000,5,0.840857,0.696455,107.448012,767.187423,0.376677,1.030563,6,6
0.800000,7,0.824724,0.638725,109.514287,790.793190,0.368247,1.034214,6,7
0.800000,5,0.928904,0.796160,108.908128,698.740980,0.373900,1.024257,6,8
0.795123,5,0.931202,0.700108,109.171132,775.375666,0.370752,1.030332,6,9
0.794955,3,0.889098,0.580033,120.502051,935.092148,0.333454,1.037927,6,10
0.795538,4,0.466757,0.500000,0.000000,0.000000,0.000000,0.000000,6,11
0.800000,7,0.932014,0.799613,109.707560,676.271487,0.371265,1.024038,6,12
0.791124,6,0.798055,0.709142,107.720389,759.282046,0.375944,1.029760,6,13
0.740584,4,1.019202,0.554991,0.000000,0.000000,0.000000,0.000000,6,14
0.756933,3,0.874109,0.748064,120.293765,837.983163,0.337227,1.027299,6,15
0.800000,5,0.844572,0.569111,110.302095,889.210683,0.364080,1.038617,6,16
0.790643,6,0.919430,0.699959,109.129130,770.148413,0.370872,1.030341,6,17
0.788250,6,0.824362,0.763835,108.375477,726.517059,0.374897,1.026301,6,18
0.793979,4,0.779681,0.557637,112.376406,929.987628,0.357044,1.039343,6,19
0.800000,7,0.787468,0.720863,108.296705,725.503310,0.374274,1.029019,6,20
0.800000,4,0.842579,0.500000,0.000000,0.000000,0.000000,0.000000,6,21
0.757695,2,0.611253,0.934345,0.000000,0.000000,0.000000,0.000000,6,22
0.798584,3,0.932815,0.526961,0.000000,0.000000,0.000000,0.000000,6,23
0.792149,4,0.651893,0.548286,109.674046,934.496998,0.365625,1.039935,6,24
0.738328,6,0.926531,0.698530,115.238170,873.532929,0.350795,1.030432,6,25
0.765550,4,0.728298,0.639669,0.000000,0.000000,0.000000,0.000000,6,26
0.800000,2,0.692947,0.716419,0.000000,0.000000,0.000000,0.000000,6,27
0.793353,4,0.790779,0.685909,109.802807,802.054929,0.368307,1.031230,6,28
0.800000,7,0.977487,0.765941,110.393155,697.843003,0.368172,1.026168,6,29
0.797222,3,0.897080,0.689703,116.042878,811.888821,0.348595,1.030990,6,30
best fit at iteration 6,114.175311
0.798856,5,0.835210,0.596637,109.087744,860.085183,0.368741,1.036876,7,1
0.800000,7,0.870859,0.816194,108.954843,666.460272,0.374189,1.022989,7,2
0.796018,7,0.805543,0.625904,110.036396,808.756661,0.366180,1.035025,7,3
0.800000,6,0.841579,0.825570,107.831296,670.936561,0.378323,1.022396,7,4
0.738771,3,0.785073,0.617716,0.000000,0.000000,0.000000,0.000000,7,5
0.800000,5,0.840857,0.905701,0.000000,0.000000,0.000000,0.000000,7,6
0.800000,7,0.824724,0.638725,109.514287,790.793190,0.368247,1.034214,7,7
0.788830,4,0.805381,0.558739,113.655511,941.956312,0.353031,1.039273,7,8
0.793638,4,0.931202,0.514879,0.000000,0.000000,0.000000,0.000000,7,9
0.796269,6,0.889098,0.705463,108.106860,755.155250,0.374542,1.029993,7,10
0.795123,3,0.809687,0.500000,0.000000,0.000000,0.000000,0.000000,7,11
0.800000,5,0.932014,0.622065,110.109912,838.212611,0.365903,1.035268,7,12
0.800000,2,0.766888,0.749224,121.072109,777.696068,0.335359,1.027225,7,13
0.740584,4,0.945558,0.876334,0.000000,0.000000,0.000000,0.000000,7,14
0.793038,7,0.946332,0.684148,110.965205,768.692330,0.364381,1.031341,7,15
0.800000,4,0.884487,0.595900,112.941740,881.401824,0.356131,1.036923,7,16
0.790643,6,0.723286,0.699959,0.000000,0.000000,0.000000,0.000000,7,17
0.788250,6,0.941587,0.763835,109.691160,727.822460,0.370401,1.026301,7,18
0.800000,6,0.868356,0.915252,0.000000,0.000000,0.000000,0.000000,7,19
0.800000,6,0.787468,0.695664,106.756471,753.860231,0.379073,1.030613,7,20
0.755016,6,0.831869,0.600626,113.285754,930.452459,0.354854,1.036624,7,21
0.800000,3,1.035980,0.934345,116.314985,638.701982,0.353108,1.015516,7,22
0.793033,3,0.712182,0.827228,0.000000,0.000000,0.000000,0.000000,7,23
0.792149,4,0.920270,0.766361,111.811586,743.624059,0.363479,1.026141,7,24
0.790596,3,0.926531,0.884580,117.833520,683.362548,0.347397,1.018664,7,25
0.797734,4,0.728298,0.516014,0.000000,0.000000,0.000000,0.000000,7,26
0.800000,6,0.769091,0.903006,0.000000,0.000000,0.000000,0.000000,7,27
0.793353,4,0.790779,0.919594,0.000000,0.000000,0.000000,0.000000,7,28
0.784860,7,0.822463,0.765941,109.996454,720.538139,0.369393,1.026168,7,29
0.800000,7,0.897080,0.689703,109.536146,750.627073,0.369340,1.030990,7,30
best fit at iteration 7,109.536146
0.800000,5,0.941008,0.596637,111.315647,866.330195,0.361359,1.036876,8,1
0.800000,7,0.931795,0.745081,109.695434,710.867095,0.370044,1.027487,8,2
0.796018,5,0.761534,0.922899,0.000000,0.000000,0.000000,0.000000,8,3
0.799199,6,0.746152,0.573875,108.696404,862.087843,0.369537,1.038316,8,4
0.790576,2,0.941747,0.617716,129.614892,926.489614,0.310695,1.035543,8,5
0.799407,5,0.840857,0.500000,0.000000,0.000000,0.000000,0.000000,8,6
0.787888,7,0.824724,0.911535,0.000000,0.000000,0.000000,0.000000,8,7
0.795532,6,0.726344,0.622557,107.653412,820.408416,0.374218,1.035237,8,8
0.796611,5,0.837191,0.700108,107.743132,770.114069,0.375676,1.030332,8,9
0.796269,5,0.731264,0.762927,0.000000,0.000000,0.000000,0.000000,8,10
0.768634,2,1.024121,0.567329,0.000000,0.000000,0.000000,0.000000,8,11
0.800000,5,0.793285,0.659548,107.073577,795.994799,0.377110,1.032897,8,12
0.737014,3,0.766888,0.709142,0.000000,0.000000,0.000000,0.000000,8,13
0.740584,5,0.775566,0.758442,0.000000,0.000000,0.000000,0.000000,8,14
0.793038,7,0.773745,0.684148,109.248441,763.961069,0.370134,1.031341,8,15
0.800000,6,0.765079,0.810915,0.000000,0.000000,0.000000,0.000000,8,16
0.783048,6,0.919430,0.699959,109.945495,783.697178,0.368064,1.030341,8,17
0.800000,6,0.683061,0.555318,109.021766,876.078336,0.368035,1.039490,8,18
0.797441,4,0.847006,0.500000,0.000000,0.000000,0.000000,0.000000,8,19
0.800000,3,1.050000,0.863239,115.714665,677.786578,0.353373,1.020014,8,20
0.793443,6,0.743799,0.600626,108.437180,845.806054,0.370995,1.036624,8,21
0.767381,3,1.035980,0.934345,120.278074,688.405018,0.341236,1.015516,8,22
0.774908,3,0.993041,0.827228,118.865460,742.716497,0.343051,1.022292,8,23
0.792149,4,0.651893,0.523344,0.000000,0.000000,0.000000,0.000000,8,24
0.795763,6,0.745910,0.810334,0.000000,0.000000,0.000000,0.000000,8,25
0.797734,4,0.728298,0.782831,0.000000,0.000000,0.000000,0.000000,8,26
0.800000,6,0.598339,0.518693,0.000000,0.000000,0.000000,0.000000,8,27
0.775460,6,0.790779,0.724054,109.347546,776.054691,0.370573,1.028817,8,28
0.795888,6,0.822463,0.765941,107.552854,712.555737,0.377873,1.026168,8,29
0.800000,7,0.819442,0.623465,109.789065,804.430662,0.367000,1.035179,8,30
best fit at iteration 8,109.536146
0.800000,7,0.835210,0.596637,110.543439,831.270279,0.363903,1.036876,9,1
0.800000,3,0.858443,0.816194,115.629139,711.488044,0.352593,1.022989,9,2
0.796018,5,0.829688,0.856704,0.000000,0.000000,0.000000,0.000000,9,3
0.800000,6,0.681976,0.668068,0.000000,0.000000,0.000000,0.000000,9,4
0.792474,4,0.941747,0.876101,113.391776,674.803339,0.360850,1.019200,9,5
0.800000,3,0.759316,0.696455,113.140697,799.782530,0.357724,1.030563,9,6
0.800000,4,0.831706,0.638725,110.230768,833.265458,0.365860,1.034214,9,7
0.795532,6,0.607355,0.622557,0.000000,0.000000,0.000000,0.000000,9,8
0.796611,5,0.832787,0.700108,107.699313,770.030392,0.375848,1.030332,9,9
0.796269,6,0.889098,0.885316,109.560541,645.511172,0.373711,1.018617,9,10
0.791515,3,0.862180,0.695360,115.992059,816.758318,0.348844,1.030632,9,11
0.740584,5,0.793285,0.659548,113.704588,915.561257,0.354691,1.032897,9,12
0.800000,7,0.766888,0.700819,108.345750,739.539098,0.373653,1.030287,9,13
0.791311,4,0.939655,0.758442,112.051305,750.856110,0.362488,1.026642,9,14
0.800000,7,0.773745,0.775484,0.000000,0.000000,0.000000,0.000000,9,15
0.800000,6,0.959923,0.569111,111.938319,884.272480,0.358739,1.038617,9,16
0.797289,6,0.755512,0.571695,109.032097,868.763059,0.368355,1.038454,9,17
0.788250,6,0.824362,0.576502,110.427800,886.508613,0.363739,1.038150,9,18
0.800000,4,0.888066,0.871917,112.286483,666.670075,0.364350,1.019465,9,19
0.800000,3,0.787468,0.695664,113.655959,800.447580,0.356068,1.030613,9,20
0.797289,6,0.743799,0.600626,108.066865,838.518377,0.372313,1.036624,9,21
0.800000,3,0.825720,0.934345,0.000000,0.000000,0.000000,0.000000,9,22
0.793198,3,0.728349,0.827228,0.000000,0.000000,0.000000,0.000000,9,23
0.792149,4,0.651893,0.638840,0.000000,0.000000,0.000000,0.000000,9,24
0.795763,6,0.926531,0.866903,109.695573,655.175916,0.372798,1.019782,9,25
0.796956,4,0.888825,0.731112,110.773639,761.067176,0.366107,1.028371,9,26
0.800000,5,0.641377,0.624392,0.000000,0.000000,0.000000,0.000000,9,27
0.800000,6,0.787468,0.724054,106.715919,733.392493,0.379903,1.028817,9,28
0.795888,6,0.850977,0.861660,0.000000,0.000000,0.000000,0.000000,9,29
0.800000,7,0.897080,0.689703,109.536146,750.627073,0.369340,1.030990,9,30
best fit at iteration 9,109.536146
0.790828,4,0.924785,0.596637,115.102103,902.321054,0.349397,1.036876,10,1
0.800000,7,0.870859,0.816194,108.954843,666.460272,0.374189,1.022989,10,2
0.800000,6,0.840773,0.810384,107.643833,679.373849,0.378611,1.023357,10,3
0.792576,6,0.722095,0.507627,0.000000,0.000000,0.000000,0.000000,10,4
0.792474,4,0.684031,0.876101,0.000000,0.000000,0.000000,0.000000,10,5
0.800000,7,0.871698,0.696455,109.184957,744.688150,0.370674,1.030563,10,6
0.800000,7,0.824724,0.638725,109.514287,790.793190,0.368247,1.034214,10,7
0.795532,7,0.709363,0.622557,109.922605,809.212239,0.366475,1.035237,10,8
0.796611,2,0.832787,0.700108,122.599921,823.445490,0.330169,1.030332,10,9
0.791515,6,0.889098,0.791151,108.854033,704.208645,0.373895,1.024573,10,10
0.791515,3,0.862180,0.902349,0.000000,0.000000,0.000000,0.000000,10,11
0.792431,2,0.750046,0.682635,121.150177,848.619252,0.333740,1.031437,10,12
0.800000,6,0.766888,0.709142,106.585129,743.668280,0.380011,1.029760,10,13
0.791311,4,0.939655,0.758442,112.051305,750.856110,0.362488,1.026642,10,14
0.799483,7,0.773745,0.684148,108.600119,752.916146,0.372382,1.031341,10,15
0.800000,6,0.585180,0.569111,0.000000,0.000000,0.000000,0.000000,10,16
0.800000,4,0.755512,0.895289,0.000000,0.000000,0.000000,0.000000,10,17
0.788250,6,0.824362,0.627942,109.025124,833.439927,0.369582,1.034896,10,18
0.800000,4,0.847006,0.500000,0.000000,0.000000,0.000000,0.000000,10,19
0.800000,4,0.787468,0.809947,0.000000,0.000000,0.000000,0.000000,10,20
0.797289,6,0.861116,0.600626,109.210365,845.560543,0.368402,1.036624,10,21
0.800000,6,1.035980,0.754429,109.914203,717.222936,0.369529,1.026896,10,22
0.793198,3,0.813700,0.687485,114.933979,820.106630,0.351886,1.031130,10,23
0.800000,4,0.642217,0.548286,108.669900,917.368058,0.369063,1.039935,10,24
0.788250,6,0.924098,0.892520,110.954915,653.752523,0.369122,1.018162,10,25
0.797734,4,0.728298,0.639669,108.552444,832.761333,0.371526,1.034155,10,26
0.800000,6,0.769091,0.679463,106.728578,765.883390,0.378821,1.031638,10,27
0.800000,5,0.787468,0.724054,106.934582,745.684564,0.379119,1.028817,10,28
0.795888,7,0.822463,0.569411,111.704210,867.123331,0.359477,1.038598,10,29
0.795763,5,0.903106,0.816079,109.383348,693.341503,0.372705,1.022997,10,30
best fit at iteration 10,109.383348
0.798856,5,1.008758,0.817768,110.116304,687.839378,0.370295,1.022890,11,1
0.800000,7,0.717512,0.558997,111.538811,863.539456,0.359809,1.039257,11,2
0.786376,3,0.840773,0.790378,116.756814,751.669933,0.348530,1.024622,11,3
0.800000,6,0.841579,0.848719,0.000000,0.000000,0.000000,0.000000,11,4
0.792474,4,0.941747,0.876101,113.391776,674.803339,0.360850,1.019200,11,5
