D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,1.05,0.749872989102229,6,,,-139.60926094055657
history
-203.3026456071522,-141.51022171402502,-140.52503758687467,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.61121818922084,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657,-139.60926094055657
