D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.5307374065525298,0.5,4,,,-83.7669477203724
history
-85.03342743597531,-85.03342743597531,-85.03342743597531,-85.03342743597531,-84.91524753166993,-84.19676081651853,-84.19676081651853,-84.11995342127246,-84.02036238646494,-83.95290847053825,-83.77659493603745,-83.77659493603745,-83.77659493603745,-83.77659493603745,-83.77659493603745,-83.77659493603745,-83.77659493603745,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724,-83.7669477203724
