D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6779350955038674,0.696890460817045,5,,,-81.57977085856373,
history
-88.07157749665141,-81.94288277969594,-81.91048084717491,-81.91048084717491,-81.91048084717491,-81.91048084717491,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.61955427708673,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373,-81.57977085856373
