D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6858841074847005,0.6968280776453117,5,,,-81.61865757915106,
history
-84.9331395164718,-84.6306447284586,-84.6306447284586,-84.29557125570028,-84.29557125570028,-84.29557125570028,-84.29557125570028,-82.40616317258066,-82.40616317258066,-82.40616317258066,-82.40616317258066,-82.40616317258066,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106,-81.61865757915106
