D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.8,0.6350254299133452,0.666016032923175,5,,,-81.427928284847,
history
-83.443603,-83.443603,-83.443603,-83.443603,-83.443603,-83.443603,-83.443603,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-83.35203,-82.956405,-81.904622,-81.904622,-81.904622,-81.904622,-81.904622,-81.904622,-81.904622,-81.765871,-81.765871,-81.765871,-81.765871,-81.494067
