D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,i = thread pool id
0.7999935463948797,0.6324048821862904,0.6700516533937869,5,,,-81.40735498763232,
history
-84.32673266051854,-82.4065174028734,-82.4065174028734,-82.1142290414213,-82.08412020486105,-81.61030481418638,-81.56827745053702,-81.56827745053702,-81.56827745053702,-81.53410272726147,-81.46067596737457,-81.46067596737457,-81.45677683508504,-81.45505649283706,-81.45505649283706,-81.44073265036207,-81.44073265036207,-81.44073265036207,-81.42758827520787,-81.41264694787158,-81.41264694787158,-81.41264694787158,-81.41264694787158,-81.41264694787158,-81.41264694787158,-81.4088240970813,-81.40852164338656,-81.40852164338656,-81.40852164338656,-81.40735498763232
