D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8481031589681632,0.7329590202042843,5,,,-136.36944048957398
history
-265.20025023963115,-217.25231332701145,-217.25231332701145,-206.6221250989077,-159.0065473234877,-159.0065473234877,-158.03180507269755,-142.9065245220994,-142.9065245220994,-139.69869771998523,-139.69869771998523,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-139.12684579269242,-138.96043585789357,-138.96043585789357,-138.01386056794564,-138.01386056794564,-137.82946386429373,-136.70313317218313,-136.70313317218313,-136.70313317218313,-136.70313317218313,-136.70313317218313,-136.70313317218313,-136.68007483608469,-136.68007483608469,-136.68007483608469,-136.68007483608469,-136.68007483608469,-136.68007483608469,-136.36944048957398,-136.36944048957398
