D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.553257,1.04396,0.90884,2.0,162.37708,1288.433562,162.37708,0.016,0.015659,0.200575,0.1401,37.32394,39.0,0.43165596002855106,0.0
0.786236,0.317916,0.79666,3.0,107.697909,779.601928,107.697909,0.01475,0.011212,0.418679,0.172785,32.094041,39.0,1.4231212200133116,0.0
0.702707,0.518245,0.86036,7.0,120.05588,829.681169,120.05588,0.00975,0.009892,0.363187,0.183355,30.527017,39.0,0.9951409414912766,0.0
0.538956,0.603578,1.39128,4.0,193.785691,1111.855226,193.785691,0.0135,0.012659,0.591665,0.177551,31.376169,39.0,2.3323664749846524,0.0
0.716749,0.714009,1.25489,3.0,143.787542,667.7092,143.787542,0.01475,0.012094,0.415747,0.229035,25.058392,39.0,0.8152116488746262,0.0
0.612049,0.982762,1.055562,3.0,149.680339,959.875009,149.680339,0.01475,0.013263,0.264102,0.181734,30.760931,39.0,0.45323384727128657,0.0
0.765653,0.746496,1.31763,6.0,128.248706,554.974361,128.248706,0.011,0.009698,0.445545,0.258243,22.248656,39.0,0.7252936188008969,0.0
0.668533,0.64669,1.244113,6.0,140.973337,748.396498,140.973337,0.011,0.010393,0.48416,0.21878,26.197104,39.0,1.212999360087759,0.0
0.630615,0.806807,1.215251,4.0,153.596241,846.498513,153.596241,0.0135,0.011996,0.38216,0.203215,27.950458,39.0,0.8805698398248161,0.0
0.691507,0.697009,0.516027,4.0,124.560517,1251.8938,124.560517,0.0135,0.011065,0.117151,0.10015,45.327615,39.0,0.3320019054111142,0.0
0.566163,0.693701,0.888361,3.0,158.023306,1290.043697,158.023306,0.01475,0.013732,0.272933,0.135123,38.24237,39.0,1.0198855857255982,0.0
0.759244,0.390623,0.93464,3.0,119.061321,753.877982,119.061321,0.01475,0.011584,0.434528,0.187371,29.969625,39.0,1.3190781924630812,0.0
0.726599,0.846704,1.125791,7.0,123.417528,650.457293,123.417528,0.00975,0.009745,0.336541,0.231954,24.746416,39.0,0.45089543616406697,0.0
0.557527,0.690651,1.246413,2.0,186.717457,1085.357936,186.717457,0.016,0.015508,0.453198,0.175512,31.683795,39.0,1.5821482291809106,0.0
0.547874,0.757918,0.630919,5.0,145.637862,1648.826697,145.637862,0.01225,0.01187,0.164077,0.09207,47.299222,39.0,0.994890278450343,0.0
0.663703,0.427448,0.581188,6.0,125.378192,1182.156792,125.378192,0.011,0.010393,0.256622,0.119713,41.081643,39.0,1.1970190090228618,0.0
0.566763,0.986581,1.013937,6.0,152.923948,1113.751543,152.923948,0.011,0.011501,0.264261,0.166308,33.051274,39.0,0.6325469262300085,0.0
0.633338,0.604005,0.83588,6.0,129.840442,1034.998973,129.840442,0.011,0.01074,0.304288,0.15799,34.322112,39.0,0.9259953161592507,0.0
0.789108,0.706167,1.239474,7.0,118.53701,534.505069,118.53701,0.00975,0.009271,0.438675,0.260159,22.084473,39.0,0.6861803743095569,0.0
0.656938,0.902166,0.869889,3.0,137.421471,971.562182,137.421471,0.01475,0.012751,0.200984,0.163802,33.419036,39.0,0.22699356540213178,0.0
0.764577,0.728824,1.082937,7.0,116.305237,609.200458,116.305237,0.00975,0.009509,0.357797,0.235374,24.388223,39.0,0.5201211688631708,0.0
0.504922,0.484158,0.904416,4.0,167.245666,1605.083471,167.245666,0.0135,0.013288,0.403801,0.113064,42.434663,39.0,2.6595056980280742,0.0
0.634299,0.355937,1.15608,4.0,148.491905,941.311488,148.491905,0.0135,0.011705,0.675314,0.178278,31.26267,39.0,2.7879828133589113,0.0
0.791992,0.952906,1.072885,4.0,118.641514,588.338384,118.641514,0.0135,0.010774,0.253565,0.235265,24.39757,39.0,0.07778462584744855,0.0
0.791018,0.83281,1.361453,2.0,131.018394,514.441455,131.018394,0.016,0.012562,0.411342,0.269728,21.306924,39.0,0.5250252105825126,0.0
0.651321,0.549227,1.261087,7.0,143.491753,781.388204,143.491753,0.00975,0.010092,0.58463,0.214553,26.647735,39.0,1.7587627348318289,0.0
0.664539,0.337079,1.344522,4.0,153.954812,814.142583,153.954812,0.0135,0.011199,0.831287,0.200078,28.328217,39.0,3.154814622297304,0.0
0.646778,0.961739,1.193831,4.0,146.410769,799.215012,146.410769,0.0135,0.011868,0.322166,0.210808,27.065606,39.0,0.5282437099161322,0.0
0.564028,0.792762,0.523472,5.0,146.02895,1780.745784,146.02895,0.01225,0.011575,0.11662,0.071616,52.589781,39.0,0.9768629829518114,0.0
0.500660,0.696281,1.362111,3.0,207.140577,1265.245611,207.140577,0.01475,0.014386,0.529677,0.165535,33.167804,39.0,2.19978856435195,0.0
0.512103,0.820026,0.5,7.0,159.456592,2128.917274,159.456592,0.00975,0.011202,0.115997,0.058648,57.084079,39.0,1.5711649512060748,0.0
0.500000,0.94259,0.79666,2.0,180.70878,1740.705521,180.70878,0.016,0.016493,0.178553,0.099187,45.571564,39.0,0.9985584543824897,0.0
0.500000,0.518245,0.86036,6.0,160.89544,1609.779933,160.89544,0.011,0.012035,0.385616,0.114448,42.14394,39.0,2.535968530412461,0.0
0.567431,0.603578,1.39128,4.0,184.341087,1006.149566,184.341087,0.0135,0.012326,0.585753,0.188009,29.89331,39.0,2.1155582977410656,0.0
0.800000,1.05,1.25489,3.0,120.357375,516.094985,120.357375,0.01475,0.011358,0.300227,0.265799,21.618136,39.0,0.12952644667587165,0.0
0.578906,0.982762,1.055562,2.0,159.881028,1065.307258,159.881028,0.016,0.015296,0.26902,0.171609,32.291025,39.0,0.5676333991806954,0.0
0.800000,0.746496,1.31763,6.0,123.251877,510.915359,123.251877,0.011,0.009498,0.438685,0.268515,21.401172,39.0,0.6337448559670782,0.0
0.500000,0.671703,1.244113,2.0,207.502309,1344.004451,207.502309,0.016,0.016464,0.473019,0.152785,35.185954,39.0,2.124160709964424,0.0
0.693494,0.806807,1.215251,4.0,140.913858,707.673391,140.913858,0.0135,0.01143,0.370598,0.223262,25.696499,39.0,0.6599242145998871,0.0
0.691507,1.05,0.516027,6.0,131.198242,1261.601434,131.198242,0.011,0.010126,0.076584,0.098729,45.679101,39.0,0.17125900000000008,0.0
0.800000,0.693701,1.354682,3.0,134.081309,522.216399,134.081309,0.01475,0.011279,0.457599,0.262678,21.874549,39.0,0.7420530078651426,0.0
0.759244,0.390623,1.4,2.0,151.56134,627.511524,151.56134,0.016,0.012609,0.711134,0.230052,24.94606,39.0,2.091188079216873,0.0
0.726599,0.846704,1.125791,7.0,123.417528,650.457293,123.417528,0.00975,0.009745,0.336541,0.231954,24.746416,39.0,0.45089543616406697,0.0
0.557527,0.690651,1.246413,4.0,176.015487,1077.475316,176.015487,0.0135,0.012715,0.45975,0.177032,31.453685,39.0,1.5969881151430252,0.0
0.547874,1.05,1.37064,5.0,179.62519,1002.268811,179.62519,0.01225,0.011981,0.388068,0.196765,28.751678,39.0,0.9722409981449954,0.0
0.663703,0.427448,0.5,2.0,125.511992,1455.882016,125.511992,0.016,0.013152,0.166421,0.078687,50.593987,39.0,1.412256237246696,0.0
0.566763,0.765171,1.104279,4.0,163.280532,1102.113201,163.280532,0.0135,0.012728,0.356698,0.168683,32.705899,39.0,1.1146055026291921,0.0
0.527059,0.604005,0.798245,6.0,151.451589,1506.936782,151.451589,0.011,0.011722,0.300157,0.117173,41.586542,39.0,1.6895718701112388,0.0
0.725672,0.706167,1.239474,7.0,127.807491,626.125312,127.807491,0.00975,0.009642,0.45136,0.241376,23.790311,39.0,0.8699456449688452,0.0
0.656938,0.902166,0.869889,3.0,137.421471,971.562182,137.421471,0.01475,0.012751,0.200984,0.163802,33.419036,39.0,0.22699356540213178,0.0
0.500000,0.728824,1.082937,5.0,177.231155,1408.092327,177.231155,0.01225,0.012749,0.379681,0.142724,36.863771,39.0,1.6993866743291768,0.0
0.500000,0.926838,0.904416,4.0,170.436301,1557.421311,170.436301,0.0135,0.013573,0.232927,0.121353,40.773195,39.0,0.9702617707756098,0.0
0.555742,0.371686,1.15608,7.0,161.051681,1146.791155,161.051681,0.00975,0.010908,0.745567,0.164159,33.369979,39.0,3.6478975905802127,0.0
0.791992,0.952906,1.4,6.0,128.490823,496.087493,128.490823,0.011,0.009481,0.388237,0.27942,20.572055,39.0,0.38943883759215514,0.0
0.568099,0.3,1.361453,5.0,176.477979,1100.455815,176.477979,0.01225,0.011357,0.974379,0.168488,32.733707,39.0,4.783076539575519,0.0
0.639961,0.549227,0.760061,6.0,127.27193,1077.282032,127.27193,0.011,0.010647,0.290746,0.147207,36.097858,39.0,0.9750827066647646,0.0
0.511974,0.93881,0.55347,4.0,166.412703,2130.839732,166.412703,0.0135,0.012955,0.10256,0.058555,57.121155,39.0,1.2161606690291178,0.0
