D, Z, AEdAO, PdD, P_B, n,etaO,etaR, iteration, population i 
0.800000,7,0.996255,0.982035,112.137944,589.014897,0.367355,1.012500,5,4
0.800000,6,0.849676,0.500000,0.000000,0.000000,0.000000,0.000000,5,5
0.792441,6,0.998587,0.998095,113.422655,601.152401,0.363486,1.011484,5,6
0.800000,7,1.039108,0.727681,111.666446,726.249713,0.363135,1.028588,5,7
0.767707,5,1.005449,0.786956,113.397552,760.079374,0.358665,1.024839,5,8
0.766842,4,0.921253,0.858635,116.096484,726.989092,0.351868,1.020305,5,9
0.775075,2,0.828372,0.769486,125.206210,804.305179,0.324535,1.025944,5,10
0.776311,7,0.847914,0.601018,112.876446,873.206597,0.356290,1.036599,5,11
0.688761,3,0.892874,0.558816,0.000000,0.000000,0.000000,0.000000,5,12
0.755914,6,1.050000,0.843342,115.850437,734.022993,0.352198,1.021272,5,13
0.800000,6,0.987117,0.883608,110.198856,640.498476,0.371527,1.018725,5,14
0.788234,5,0.710807,0.679795,0.000000,0.000000,0.000000,0.000000,5,15
0.800000,7,0.550393,0.688898,0.000000,0.000000,0.000000,0.000000,5,16
0.795869,3,0.776349,0.637307,114.236891,861.595218,0.352988,1.034304,5,17
0.800000,3,0.831367,0.641125,115.164510,851.559838,0.350239,1.034062,5,18
0.800000,7,0.949913,1.052337,0.000000,0.000000,0.000000,0.000000,5,19
0.764311,6,0.961261,0.835191,113.364966,723.413365,0.359813,1.021788,5,20
0.800000,5,0.728446,0.633288,106.659676,816.652847,0.377977,1.034558,5,21
0.732438,2,0.985816,0.759732,131.493362,893.706850,0.308566,1.026561,5,22
0.773473,4,0.940080,1.008246,0.000000,0.000000,0.000000,0.000000,5,23
0.778293,5,0.920609,0.540164,0.000000,0.000000,0.000000,0.000000,5,24
0.797396,7,0.862220,0.761140,109.055249,703.421247,0.372561,1.026472,5,25
0.800000,3,0.948857,0.941401,117.525157,638.605682,0.349627,1.015070,5,26
0.800000,4,0.834355,0.904944,0.000000,0.000000,0.000000,0.000000,5,27
0.714595,4,0.752217,0.648562,0.000000,0.000000,0.000000,0.000000,5,28
0.778293,6,0.996003,0.690228,111.806285,803.720969,0.361694,1.030957,5,29
0.794836,4,0.778752,0.645712,109.662178,834.285935,0.367872,1.033772,5,30
best fit at iteration 5,109.141813
0.750342,5,1.050000,0.697951,116.448739,868.473087,0.347241,1.030468,6,1
0.800000,6,0.860775,0.682927,107.508489,765.578831,0.376130,1.031419,6,2
0.766842,6,1.050000,0.728282,113.951210,795.418391,0.355614,1.028550,6,3
0.800000,4,0.871646,0.723189,110.218815,761.696278,0.367814,1.028872,6,4
0.800000,6,0.838689,0.899138,0.000000,0.000000,0.000000,0.000000,6,5
0.770096,6,1.028206,0.763359,113.150438,761.634892,0.358951,1.026331,6,6
0.796319,6,1.039108,0.970340,112.814974,606.609580,0.364853,1.013240,6,7
0.770899,5,1.005449,0.786956,113.008328,754.353323,0.359902,1.024839,6,8
0.800000,5,0.958322,0.858635,110.050253,662.685534,0.371439,1.020305,6,9
0.800000,2,0.828372,0.920482,0.000000,0.000000,0.000000,0.000000,6,10
0.800000,7,0.810386,0.601018,110.269835,825.470342,0.364879,1.036599,6,11
0.800000,3,0.892874,0.619467,117.720701,877.530420,0.342186,1.035432,6,12
0.800000,6,1.050000,0.668246,110.879500,786.885209,0.364384,1.032347,6,13
0.800000,6,0.826493,0.579718,109.179487,860.032554,0.368059,1.037946,6,14
0.784859,5,0.852996,0.500000,0.000000,0.000000,0.000000,0.000000,6,15
0.800000,4,0.910045,0.688898,110.939111,790.438997,0.364636,1.031041,6,16
0.781074,5,0.967295,0.637307,112.407966,861.410326,0.358593,1.034304,6,17
0.800000,3,0.836009,0.797530,115.220341,724.114122,0.353445,1.024170,6,18
0.779598,7,0.949913,0.500000,0.000000,0.000000,0.000000,0.000000,6,19
0.778293,5,0.913298,0.558624,114.921923,954.820511,0.349058,1.039281,6,20
0.795869,5,0.728446,0.633288,107.076986,824.313051,0.376470,1.034558,6,21
0.800000,7,0.985816,0.716512,110.680401,732.758092,0.366119,1.029294,6,22
0.778012,5,1.015009,0.810945,112.493982,726.032372,0.362154,1.023321,6,23
0.792835,5,0.868488,0.540164,0.000000,0.000000,0.000000,0.000000,6,24
0.797396,7,0.730317,0.500000,0.000000,0.000000,0.000000,0.000000,6,25
0.792610,3,0.677855,0.636738,0.000000,0.000000,0.000000,0.000000,6,26
0.790839,5,1.010999,0.793325,110.820656,716.081755,0.367300,1.024436,6,27
0.790068,6,1.015290,0.648562,111.513314,821.307058,0.361789,1.033592,6,28
0.795869,6,1.050000,0.774919,110.648627,710.240891,0.367515,1.025600,6,29
0.784191,7,0.778752,0.645712,110.709775,811.678820,0.364313,1.033772,6,30
best fit at iteration 6,109.141813
0.800000,4,0.927480,0.697951,111.129272,783.218374,0.364212,1.030468,7,1
0.800000,6,0.910655,0.682927,108.138349,767.298609,0.373935,1.031419,7,2
0.800000,6,0.852875,0.732405,107.285705,728.448047,0.378081,1.028289,7,3
0.800000,6,0.996255,0.635304,110.368415,814.704994,0.365314,1.034431,7,4
0.800000,6,0.793736,0.760371,106.863290,709.343213,0.380208,1.026520,7,5
0.770096,6,1.028206,0.752930,113.124556,769.327904,0.358791,1.026991,7,6
0.800000,7,1.039108,0.852200,111.748712,648.044359,0.365651,1.020712,7,7
0.770899,7,0.862757,0.860952,0.000000,0.000000,0.000000,0.000000,7,8
0.780968,5,0.921253,0.783679,110.826425,738.091510,0.366999,1.025046,7,9
0.775075,7,0.828372,0.830762,0.000000,0.000000,0.000000,0.000000,7,10
0.800000,7,0.810386,0.601018,110.269835,825.470342,0.364879,1.036599,7,11
0.779598,5,0.998296,0.558684,0.000000,0.000000,0.000000,0.000000,7,12
0.800000,6,1.050000,0.681915,110.667034,774.652192,0.365391,1.031482,7,13
0.800000,2,1.028168,0.780051,122.398940,746.367859,0.332345,1.025275,7,14
0.800000,6,0.816160,0.679795,107.083223,766.770760,0.377561,1.031617,7,15
0.800000,6,0.910045,0.500000,0.000000,0.000000,0.000000,0.000000,7,16
0.781074,2,0.776349,0.690193,123.242014,863.196202,0.328134,1.030959,7,17
0.800000,6,1.050000,0.934735,111.853703,616.663025,0.367194,1.015492,7,18
0.779598,5,1.022395,0.549044,0.000000,0.000000,0.000000,0.000000,7,19
0.800000,6,0.767391,0.691743,106.641722,756.445264,0.379401,1.030861,7,20
0.800000,5,0.728446,0.708617,0.000000,0.000000,0.000000,0.000000,7,21
0.800000,7,0.985816,0.716512,110.680401,732.758092,0.366119,1.029294,7,22
0.778012,7,1.015009,0.810945,113.614824,705.477837,0.358572,1.023321,7,23
0.792835,5,0.808738,0.540164,111.800983,935.591232,0.358504,1.040448,7,24
0.797396,7,0.862220,0.500000,0.000000,0.000000,0.000000,0.000000,7,25
0.796695,4,1.050000,0.722910,113.089149,771.743916,0.358422,1.028890,7,26
0.790839,6,0.834355,0.735238,108.064462,741.509914,0.375328,1.028110,7,27
0.775075,2,0.641300,0.648562,0.000000,0.000000,0.000000,0.000000,7,28
0.777384,6,1.050000,0.774919,112.733170,741.134722,0.360578,1.025600,7,29
0.772270,7,0.935097,0.753093,112.760615,752.027791,0.359954,1.026981,7,30
best fit at iteration 7,109.141813
0.794836,5,0.691124,0.620416,107.021447,836.579189,0.376373,1.035372,8,1
0.800000,6,0.679209,0.566419,108.588926,864.103216,0.369762,1.038788,8,2
0.797917,6,0.852875,0.739708,107.511460,726.826588,0.377431,1.027827,8,3
0.800000,7,1.050000,0.724641,111.909335,728.924435,0.362271,1.028780,8,4
0.800000,7,0.793736,0.593191,110.414523,832.381166,0.364227,1.037094,8,5
0.800000,6,0.820190,0.513385,0.000000,0.000000,0.000000,0.000000,8,6
0.800000,6,0.682954,0.852200,0.000000,0.000000,0.000000,0.000000,8,7
0.792835,5,0.556787,0.500453,0.000000,0.000000,0.000000,0.000000,8,8
0.792108,6,0.921253,0.687143,109.082965,778.041522,0.370752,1.031152,8,9
0.800000,2,0.828372,0.769486,122.077156,759.919679,0.333008,1.025944,8,10
0.800000,4,0.877398,0.570440,114.161735,911.053629,0.351776,1.038533,8,11
0.800000,5,0.892874,0.558684,112.105883,906.646186,0.357996,1.039277,8,12
0.800000,6,1.050000,0.664739,110.943573,790.114600,0.364099,1.032569,8,13
0.800000,6,0.826493,0.579718,109.179487,860.032554,0.368059,1.037946,8,14
0.796695,6,0.816160,0.656331,107.639149,791.896365,0.375035,1.033101,8,15
0.800000,4,0.866196,0.688898,110.220542,789.201819,0.367021,1.031041,8,16
0.781074,5,0.719055,0.595350,109.199938,889.474021,0.368208,1.036958,8,17
0.800000,6,0.949022,0.565514,111.871484,887.496506,0.358871,1.038845,8,18
0.794836,7,0.725115,0.725525,0.000000,0.000000,0.000000,0.000000,8,19
0.790839,6,0.725971,0.691743,0.000000,0.000000,0.000000,0.000000,8,20
0.800000,5,0.728446,0.633288,106.659676,816.652847,0.377977,1.034558,8,21
0.800000,4,0.985816,0.500000,0.000000,0.000000,0.000000,0.000000,8,22
0.778012,5,1.015009,0.810945,112.493982,726.032372,0.362154,1.023321,8,23
0.792835,4,1.050000,0.660145,115.336268,837.310680,0.350065,1.032859,8,24
0.800000,4,0.763198,0.830274,0.000000,0.000000,0.000000,0.000000,8,25
0.796695,4,0.586842,0.500000,0.000000,0.000000,0.000000,0.000000,8,26
0.790839,6,0.834355,0.650404,108.491481,808.387796,0.371906,1.033476,8,27
0.800000,7,1.015290,0.500000,0.000000,0.000000,0.000000,0.000000,8,28
0.800000,6,1.003756,0.774919,109.388482,702.495907,0.371762,1.025600,8,29
0.800000,7,0.778752,0.645712,109.141813,783.160446,0.369681,1.033772,8,30
best fit at iteration 8,109.141813
0.790839,5,0.730307,0.620416,107.797662,845.794818,0.373620,1.035372,9,1
0.800000,6,0.907814,0.682927,108.109595,767.215216,0.374062,1.031419,9,2
0.800000,6,0.741473,0.732405,0.000000,0.000000,0.000000,0.000000,9,3
0.800000,6,0.708174,0.723189,0.000000,0.000000,0.000000,0.000000,9,4
0.800000,7,0.793736,0.638376,109.337817,789.967234,0.368833,1.034236,9,5
0.770096,6,1.028206,0.591219,115.727115,926.071116,0.347247,1.037219,9,6
0.800000,7,0.792757,0.610217,109.956235,815.677757,0.366143,1.036017,9,7
0.770899,7,1.005449,0.786956,114.191460,732.615197,0.356183,1.024839,9,8
0.800000,6,1.002371,0.746877,109.312020,721.548266,0.371373,1.027374,9,9
0.800000,5,0.828372,0.558885,110.461939,899.751099,0.363327,1.039264,9,10
0.800000,7,0.810386,0.601018,110.269835,825.470342,0.364879,1.036599,9,11
0.800000,5,0.892874,0.593537,110.278543,865.657358,0.364681,1.037072,9,12
0.797917,7,1.050000,0.681915,112.407025,766.812027,0.359713,1.031482,9,13
0.800000,7,0.826493,0.500000,0.000000,0.000000,0.000000,0.000000,9,14
0.800000,6,0.842227,0.624524,108.099152,815.677757,0.372734,1.035113,9,15
0.783679,4,1.004495,0.713383,113.980620,801.701080,0.355338,1.029492,9,16
0.783679,5,0.776349,0.637307,108.828347,845.775790,0.370429,1.034304,9,17
0.770913,6,0.878700,0.565514,113.458586,940.731661,0.353667,1.038845,9,18
0.797356,7,1.050000,0.627272,113.150574,819.213302,0.356138,1.034939,9,19
0.796695,4,1.050000,0.648507,115.467821,842.252690,0.349454,1.033596,9,20
0.800000,5,0.728446,0.633288,106.659676,816.652847,0.377977,1.034558,9,21
0.770913,5,0.860760,0.716512,110.864521,804.461805,0.365305,1.029294,9,22
0.800000,3,0.709097,0.810945,0.000000,0.000000,0.000000,0.000000,9,23
0.800000,5,0.662651,0.647722,0.000000,0.000000,0.000000,0.000000,9,24
0.797396,7,0.862220,0.875676,0.000000,0.000000,0.000000,0.000000,9,25
0.786943,5,1.050000,0.545727,0.000000,0.000000,0.000000,0.000000,9,26
0.790839,6,0.834355,0.735238,108.064462,741.509914,0.375328,1.028110,9,27
0.790068,6,1.015290,0.648562,111.513314,821.307058,0.361789,1.033592,9,28
0.800000,7,0.871607,0.677097,109.363499,759.892412,0.369613,1.031787,9,29
0.800000,7,0.990485,0.945028,111.604209,603.913697,0.368239,1.014841,9,30
best fit at iteration 9,109.141813
0.779104,5,0.691124,0.883492,0.000000,0.000000,0.000000,0.000000,10,1
0.794268,5,0.860775,0.682927,108.361324,788.780886,0.373149,1.031419,10,2
0.800000,7,0.852875,0.732405,108.761180,718.244586,0.372926,1.028289,10,3
0.800000,7,0.996255,0.723189,110.831386,728.097422,0.365754,1.028872,10,4
0.800000,6,0.793736,0.640507,107.340620,798.877423,0.375768,1.034102,10,5
0.770096,4,1.028206,0.771465,115.419633,779.608576,0.352067,1.025818,10,6
0.775828,7,0.792757,0.610217,112.350925,861.649825,0.358141,1.036017,10,7
0.788981,5,1.005449,0.696785,111.134693,792.046951,0.364102,1.030542,10,8
0.800000,6,0.921253,0.858635,109.054301,653.120790,0.374855,1.020305,10,9
0.800000,7,0.671556,0.558885,111.700424,860.976608,0.359297,1.039264,10,10
0.788981,5,0.810386,0.601018,109.511540,873.095715,0.367324,1.036599,10,11
0.779598,7,0.957526,0.739463,112.315550,749.483325,0.361145,1.027843,10,12
0.782422,6,1.050000,0.681915,112.555447,806.274362,0.359134,1.031482,10,13
0.800000,7,0.826493,0.853858,0.000000,0.000000,0.000000,0.000000,10,14
0.783679,7,0.839367,0.886203,0.000000,0.000000,0.000000,0.000000,10,15
0.800000,5,0.866196,0.688898,107.789293,773.887872,0.375288,1.031041,10,16
0.794268,3,0.724287,0.502842,0.000000,0.000000,0.000000,0.000000,10,17
0.800000,6,0.836009,0.565514,109.860508,876.586018,0.365463,1.038845,10,18
0.779598,5,0.949913,0.750826,111.089778,763.896466,0.365377,1.027124,10,19
0.800000,5,0.767391,0.520597,0.000000,0.000000,0.000000,0.000000,10,20
0.791185,4,1.018819,0.562918,0.000000,0.000000,0.000000,0.000000,10,21
0.800000,7,0.985816,0.716512,110.680401,732.758092,0.366119,1.029294,10,22
0.778012,7,0.813179,0.801867,0.000000,0.000000,0.000000,0.000000,10,23
0.800000,7,0.903112,0.741752,109.308841,712.613285,0.371278,1.027698,10,24
0.790068,7,0.872575,0.644708,110.809793,805.223578,0.364000,1.033836,10,25
0.800000,4,1.050000,0.728680,112.636353,761.258191,0.360016,1.028525,10,26
0.790839,6,0.834355,0.601466,109.481129,855.257879,0.367446,1.036571,10,27
0.790068,5,1.015290,0.706343,111.087052,782.345736,0.364483,1.029937,10,28
0.800000,6,0.871607,0.677097,107.688516,770.677303,0.375384,1.031787,10,29
0.800000,7,0.887883,0.626266,110.298374,805.072861,0.365348,1.035002,10,30
best fit at iteration 10,109.141813
0.770096,5,1.002283,0.620416,115.067280,905.168215,0.349872,1.035372,11,1
0.791185,6,0.860775,0.729174,108.288059,745.628107,0.374430,1.028493,11,2
0.776077,4,1.050000,0.732405,115.245494,800.716539,0.351771,1.028289,11,3
0.800000,6,0.836741,0.600730,108.627965,838.710559,0.370402,1.036617,11,4
0.800000,6,0.882556,0.880307,108.996918,642.499973,0.375556,1.018934,11,5
