D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.8179763584565933,0.6735747092001801,6,,,-135.75523394347945,
history
-264.2566594824079,-139.92250903355318,-139.69312924636012,-139.61663738485422,-139.61663738485422,-139.61663738485422,-139.61663738485422,-139.61663738485422,-136.5586311013355,-136.5586311013355,-136.5586311013355,-136.5586311013355,-136.5586311013355,-136.5586311013355,-136.5586311013355,-136.5586311013355,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.99362822461242,-135.75523394347945,-135.75523394347945,-135.75523394347945
