D,AEdAO,PdD,Z,P_B,n,fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.587658,1.012494,0.700432,2.0,200.742572,1541.79474,200.742572,0.016,0.015653,0.126472,0.091339,47.44057,39.0,0.6010688902316841,0.0
0.568577,0.322765,1.238857,3.0,224.145647,1265.02398,224.145647,0.01475,0.013802,0.775994,0.138088,37.660578,39.0,4.619561439082324,0.0
0.577078,0.351799,1.114826,7.0,194.941724,1177.305312,194.941724,0.00975,0.011159,0.745893,0.150267,35.573117,39.0,4.090050258080718,0.0
0.729752,0.731512,1.022845,6.0,153.126571,754.917117,153.126571,0.011,0.010485,0.326055,0.195669,28.845162,39.0,0.6663600263710653,0.0
0.510517,0.85494,0.949893,5.0,210.980874,1560.539239,210.980874,0.01225,0.013172,0.275026,0.116415,41.714168,39.0,1.5020528965973132,0.0
0.554684,0.450142,1.128649,5.0,207.888544,1281.878244,207.888544,0.01225,0.012411,0.580052,0.140464,37.229827,39.0,3.142514452302375,0.0
0.508735,0.489812,0.87135,5.0,203.975746,1711.606528,203.975746,0.01225,0.012982,0.396976,0.099007,45.592587,39.0,3.235001537762806,0.0
0.743786,0.858418,1.263522,4.0,170.036485,651.845537,170.036485,0.0135,0.011444,0.367076,0.225607,25.385817,39.0,0.6270594440775331,0.0
0.729096,0.389971,1.343936,4.0,180.486038,723.647398,180.486038,0.0135,0.011199,0.731331,0.205547,27.625512,39.0,2.5579745751579925,0.0
0.513700,0.722519,1.07938,5.0,219.534867,1451.289403,219.534867,0.01225,0.013099,0.379672,0.130911,39.035747,39.0,1.9659606248932118,0.0
0.740566,0.504953,0.535974,3.0,144.975678,1184.324186,144.975678,0.01475,0.011861,0.161553,0.097658,45.923266,39.0,0.8317927164521295,0.0
0.644528,0.737648,1.105559,4.0,184.908841,937.674249,184.908841,0.0135,0.012403,0.356175,0.175517,31.644091,39.0,1.0292906100263792,0.0
0.631000,0.781648,0.80476,3.0,178.532555,1206.091657,178.532555,0.01475,0.013473,0.205456,0.126199,39.848184,39.0,0.6497802255363476,0.0
0.620504,0.864943,1.383895,7.0,198.183186,854.412191,198.183186,0.00975,0.010652,0.460548,0.204479,27.759448,39.0,1.336978680695909,0.0
0.743322,0.545507,1.386301,7.0,171.332707,630.909608,171.332707,0.00975,0.009707,0.640144,0.233328,24.55515,39.0,1.7435369951313175,0.0
0.519940,1.018498,0.566459,7.0,201.622302,2098.007193,201.622302,0.00975,0.011667,0.108017,0.05852,57.11614,39.0,1.4746393985401354,0.0
0.634977,0.702603,0.885232,2.0,191.636477,1146.606589,191.636477,0.016,0.015186,0.251542,0.135593,38.121619,39.0,0.855125264578555,0.0
0.700077,0.891134,0.632522,3.0,164.342712,1186.612962,164.342712,0.01475,0.012591,0.117185,0.107977,43.496421,39.0,0.2005702663451831,0.0
0.685060,0.521841,0.761777,6.0,152.812065,1026.048793,152.812065,0.011,0.010713,0.300803,0.142849,36.804035,39.0,1.1057410272385524,0.0
0.697295,0.594624,1.171475,4.0,177.095591,800.589095,177.095591,0.0135,0.011823,0.447507,0.192702,29.229721,39.0,1.3222748077342215,0.0
0.705051,0.978724,0.58197,2.0,184.413012,1296.000322,184.413012,0.016,0.014133,0.085979,0.089572,47.843662,39.0,0.22676056410256415,0.0
0.587570,0.787886,0.767498,5.0,176.700734,1372.995049,176.700734,0.01225,0.012105,0.208177,0.113849,42.240348,39.0,0.9116218895095188,0.0
0.604907,0.369955,0.62262,3.0,167.011996,1579.170608,167.011996,0.01475,0.013148,0.288052,0.080834,50.016819,39.0,2.8459830456738495,0.0
0.571271,0.439216,0.780175,4.0,181.17989,1495.885872,181.17989,0.0135,0.01286,0.35406,0.102497,44.744493,39.0,2.601639697527357,0.0
0.677120,0.995306,1.283274,7.0,175.615668,744.62548,175.615668,0.00975,0.010358,0.357986,0.216451,26.399897,39.0,0.7125879233820939,0.0
0.769239,0.672036,0.750851,5.0,139.251528,845.474983,139.251528,0.01225,0.010573,0.213854,0.159434,34.053404,39.0,0.34133246358994945,0.0
0.504865,0.521614,1.106957,3.0,242.762651,1578.478513,242.762651,0.01475,0.015167,0.481241,0.116355,41.726542,39.0,3.233377044974077,0.0
0.698304,0.903053,1.091978,3.0,173.540546,802.238337,173.540546,0.01475,0.012913,0.285279,0.191907,29.332319,39.0,0.4865481717707015,0.0
0.511680,0.54558,1.291183,5.0,242.718677,1384.448326,242.718677,0.01225,0.012868,0.595974,0.141254,37.091416,39.0,3.267191586243806,0.0
0.547885,0.703074,0.561055,3.0,195.786316,2024.170196,195.786316,0.01475,0.013992,0.135882,0.05621,58.067773,39.0,1.9063162957271038,0.0
0.587658,1.012494,0.700432,2.0,200.742572,1541.79474,200.742572,0.016,0.015653,0.126472,0.091339,47.44057,39.0,0.6010688902316841,0.0
0.568577,0.322765,1.238857,3.0,224.145647,1265.02398,224.145647,0.01475,0.013802,0.775994,0.138088,37.660578,39.0,4.619561439082324,0.0
0.619152,1.05,1.13726,4.0,188.04613,958.953151,188.04613,0.0135,0.012673,0.283874,0.179226,31.08802,39.0,0.5838884983205563,0.0
0.729752,0.85284,1.022845,6.0,153.91377,749.217201,153.91377,0.011,0.010518,0.283847,0.197354,28.62737,39.0,0.4382632224327858,0.0
0.500000,0.436541,1.238744,7.0,234.772149,1463.748524,234.772149,0.00975,0.011923,0.720842,0.134582,38.320847,39.0,4.538407400785745,0.0
0.655789,0.450142,1.344034,5.0,195.360315,859.750087,195.360315,0.01225,0.011198,0.691929,0.190483,29.521271,39.0,2.632497388218371,0.0
0.748315,0.3,0.87135,2.0,147.67091,916.300363,147.67091,0.016,0.013231,0.471442,0.148177,35.9022,39.0,2.1816138806967342,0.0
0.564805,0.479661,1.263522,4.0,224.277081,1187.917085,224.277081,0.0135,0.01299,0.611615,0.152915,35.130405,39.0,2.999705718863421,0.0
0.500000,0.461409,0.5,4.0,199.010085,2487.03493,199.010085,0.0135,0.01335,0.195784,0.042533,65.110422,39.0,4.272606174828957,0.0
0.679688,0.722519,0.955451,5.0,162.529848,912.822011,162.529848,0.01225,0.011356,0.297107,0.169955,32.485857,39.0,0.7481509811420671,0.0
0.740566,0.504953,0.535974,5.0,144.429282,1120.061498,144.429282,0.01225,0.010585,0.18044,0.108268,43.431421,39.0,0.7802312705574863,0.0
0.800000,0.3,1.319549,4.0,161.195299,626.375194,161.195299,0.0135,0.010619,0.861734,0.217905,26.237543,39.0,2.954631605516165,0.0
0.631000,0.781648,0.80717,3.0,178.609808,1203.568022,178.609808,0.01475,0.013476,0.206438,0.126667,39.764806,39.0,0.6493798056001068,0.0
0.620504,0.864943,0.984679,7.0,175.149146,1023.858643,175.149146,0.00975,0.010994,0.287863,0.164623,33.264684,39.0,0.8617722019132273,0.0
0.800000,0.508512,0.5,6.0,142.056178,999.784248,142.056178,0.011,0.009862,0.162824,0.115546,41.878865,39.0,0.48298742498603064,0.0
0.519940,1.018498,0.566459,7.0,201.622302,2098.007193,201.622302,0.00975,0.011667,0.108017,0.05852,57.11614,39.0,1.4746393985401354,0.0
0.634977,0.702603,0.5,2.0,188.276299,1731.530417,188.276299,0.016,0.014446,0.100775,0.057396,57.56878,39.0,1.2319069393203492,0.0
0.700077,0.406714,0.632522,2.0,151.752193,1232.054065,151.752193,0.016,0.01357,0.238333,0.100728,45.162108,39.0,1.524107526597142,0.0
0.685060,0.408458,0.761777,6.0,153.73703,1033.402088,153.73703,0.011,0.010709,0.378924,0.141341,37.067795,39.0,1.6809206104385848,0.0
0.800000,0.63264,1.20186,4.0,158.246271,605.451836,158.246271,0.0135,0.011033,0.421704,0.225794,25.361107,39.0,0.8676492732313527,0.0
0.548184,0.447304,0.5,2.0,189.97884,2250.512431,189.97884,0.016,0.015146,0.170038,0.04336,64.596127,39.0,3.577851539123852,0.0
0.587570,0.787886,1.032757,5.0,190.409771,1141.700671,190.409771,0.01225,0.012254,0.321673,0.152942,35.12455,39.0,1.1035616373736594,0.0
0.604907,0.455069,1.4,3.0,229.812032,1012.57547,229.812032,0.01475,0.013313,0.698332,0.172771,32.071142,39.0,3.0419514849135556,0.0
0.571271,0.439216,0.888679,4.0,187.85109,1393.255427,187.85109,0.0135,0.012948,0.419326,0.116597,41.674642,39.0,2.664950968143834,0.0
0.677120,0.800794,1.283274,7.0,175.742677,752.86935,175.742677,0.00975,0.010331,0.43549,0.213756,26.692175,39.0,1.0935614344160005,0.0
0.690329,0.672036,0.750851,2.0,171.524728,1104.642323,171.524728,0.016,0.014301,0.195198,0.125739,39.92791,39.0,0.5761987387977662,0.0
0.504865,0.560362,0.662018,3.0,205.820282,2119.544747,205.820282,0.01475,0.014705,0.221776,0.061332,56.029444,39.0,3.052644062248845,0.0
0.702749,0.903053,1.091978,2.0,177.116323,795.917648,177.116323,0.016,0.014413,0.282443,0.192259,29.286462,39.0,0.46907556993430727,0.0
0.670856,0.724469,0.822113,5.0,158.583306,1026.339642,158.583306,0.01225,0.011364,0.239322,0.147296,36.051126,39.0,0.6247691722789485,0.0
0.547885,1.05,0.561055,3.0,215.71747,2083.107536,215.71747,0.01475,0.014238,0.085935,0.052412,59.75852,39.0,1.1718751774598495,0.0
fitness at iteration,1,,,,,195.786316,,,,,,,,0.0
0.800000,1.012494,1.198969,2.0,152.52042,576.937985,152.52042,0.016,0.013226,0.289121,0.237065,24.166722,39.0,0.21958534579123878,0.0
0.656275,0.322765,1.083669,5.0,173.38575,968.981205,173.38575,0.01225,0.011332,0.705319,0.164397,33.296601,39.0,3.2903398480507553,0.0
0.614292,0.351799,0.76931,7.0,171.919742,1250.606075,171.919742,0.00975,0.010936,0.469104,0.124123,40.224797,39.0,2.9192021149246057,0.0
0.670311,0.731512,1.022845,2.0,189.246584,935.883398,189.246584,0.016,0.014839,0.300931,0.167438,32.847073,39.0,0.7972682425733705,0.0
0.528605,0.85494,0.949893,5.0,204.331237,1460.153242,204.331237,0.01225,0.012938,0.272726,0.123121,40.413637,39.0,1.304529256742943,0.0
0.782774,0.450142,0.812572,5.0,138.081777,788.189534,138.081777,0.01225,0.010482,0.347124,0.171209,32.30471,39.0,1.027486872769539,0.0
0.508735,0.489812,0.803148,4.0,203.765777,1827.537122,203.765777,0.0135,0.013705,0.342401,0.08611,48.680665,39.0,3.239501208783383,0.0
0.647556,0.858418,0.992335,4.0,176.329559,979.054786,176.329559,0.0135,0.012404,0.267384,0.165076,33.195774,39.0,0.6197630182461412,0.0
0.605081,0.3,0.5,4.0,168.197105,1726.270953,168.197105,0.0135,0.012167,0.288496,0.065041,54.691654,39.0,3.837952261202499,0.0
0.513700,1.05,0.653728,5.0,203.466241,1994.867251,203.466241,0.01225,0.012864,0.124248,0.068142,53.656516,39.0,1.246907049473476,0.0
0.500000,0.3,1.248437,3.0,253.730261,1637.034182,253.730261,0.01475,0.014696,0.842982,0.110981,42.857455,39.0,6.6946417054420735,0.0
0.724025,1.05,1.105559,4.0,162.541638,730.112965,162.541638,0.0135,0.011712,0.256106,0.205103,27.678495,39.0,0.24867018034841026,0.0
0.664909,0.768016,0.80476,7.0,159.202368,1023.54599,159.202368,0.00975,0.010577,0.234194,0.149857,35.634281,39.0,0.640971708903221,0.0
0.745821,0.864943,0.65514,7.0,146.217493,954.236396,146.217493,0.00975,0.009948,0.144725,0.140222,37.263979,39.0,0.052016861286253546,0.0
0.743322,0.545507,1.386301,7.0,171.332707,630.909608,171.332707,0.00975,0.009707,0.640144,0.233328,24.55515,39.0,1.7435369951313175,0.0
0.726090,1.018498,0.566459,2.0,186.289852,1264.721716,186.289852,0.016,0.013968,0.076718,0.088554,48.082142,39.0,0.23287543589743584,0.0
0.500000,0.641923,1.22146,2.0,264.56719,1484.481506,264.56719,0.016,0.017237,0.474371,0.131809,38.863635,39.0,2.6706914637351806,0.0
0.700077,0.891134,0.892817,6.0,155.202232,880.159752,155.202232,0.011,0.01073,0.225955,0.171532,32.263089,39.0,0.31727607676701725,0.0
0.770169,0.424548,0.761777,6.0,139.997802,829.743163,139.997802,0.011,0.010146,0.350541,0.163274,33.460172,39.0,1.1469492999497777,0.0
0.697295,0.426903,1.171475,4.0,175.714005,829.080914,175.714005,0.0135,0.011692,0.582036,0.18493,30.269965,39.0,2.1473314227004807,0.0
0.705051,0.771433,0.58197,2.0,171.80288,1279.29626,171.80288,0.016,0.01392,0.111926,0.092264,47.227009,39.0,0.4240548188298017,0.0
0.587570,0.677132,0.812292,5.0,177.322569,1330.212045,177.322569,0.01225,0.012114,0.260895,0.120407,40.924124,39.0,1.2161125308261105,0.0
0.604907,0.369955,0.62262,3.0,167.011996,1579.170608,167.011996,0.01475,0.013148,0.288052,0.080834,50.016819,39.0,2.8459830456738495,0.0
0.743529,0.439216,0.780175,4.0,144.164373,908.813443,144.164373,0.0135,0.011289,0.327945,0.151404,35.381096,39.0,1.1660259966711577,0.0
0.729267,1.05,0.5,7.0,158.099757,1249.757334,158.099757,0.00975,0.009861,0.073666,0.090094,47.721161,39.0,0.2348759776820888,0.0
0.769239,0.672036,0.750851,7.0,140.73057,819.660081,140.73057,0.00975,0.009848,0.227309,0.166267,33.013651,39.0,0.377083642594438,0.0
0.800000,0.487546,1.106957,3.0,158.086839,661.887153,158.086839,0.01475,0.011883,0.447683,0.20467,27.725064,39.0,1.18734059705868,0.0
0.556826,0.903053,1.4,7.0,220.795627,1044.564769,220.795627,0.00975,0.011213,0.461518,0.183669,30.454659,39.0,1.6432438126652482,0.0
0.511680,0.594821,1.291183,7.0,232.602129,1327.516541,232.602129,0.00975,0.011803,0.593875,0.150331,35.566129,39.0,3.1243881708970362,0.0
0.721357,0.703074,1.300707,7.0,167.393184,669.737315,167.393184,0.00975,0.009984,0.485988,0.226434,25.296103,39.0,1.1697052866398154,0.0
fitness at iteration,2,,,,,195.786316,,,,,,,,0.0
0.800000,0.3,1.198969,2.0,163.907734,687.245272,163.907734,0.016,0.012862,0.693981,0.19608,28.787263,39.0,2.5392747858017133,0.0
0.523276,0.430707,1.238857,5.0,231.412205,1387.721584,231.412205,0.01225,0.01268,0.676211,0.13615,38.021732,39.0,4.000573442030791,0.0
0.577078,0.351799,1.114826,7.0,194.941724,1177.305312,194.941724,0.00975,0.011159,0.745893,0.150267,35.573117,39.0,4.090050258080718,0.0
0.729752,0.77991,0.5,5.0,153.07666,1237.368673,153.07666,0.01225,0.010637,0.100886,0.092026,47.279495,39.0,0.30857188265913704,0.0
0.510517,0.549569,0.949893,4.0,215.470303,1639.863491,215.470303,0.0135,0.013857,0.38782,0.106475,43.834553,39.0,2.792083410516179,0.0
0.554684,0.48387,0.70045,5.0,181.219165,1638.248843,181.219165,0.01225,0.012302,0.296096,0.090734,47.579965,39.0,2.4875672526726182,0.0
0.759012,1.05,0.87135,2.0,159.001112,808.195967,159.001112,0.016,0.013806,0.162875,0.172414,32.119136,39.0,0.0,1.0
